prod,title,author,date,stars,comments
iHeartRadio,Five Stars,Amazon Customer,2-Mar-16,5,Dynamite
iHeartRadio,Five Stars,charles j medina,4-Feb-16,5,Very satisfied
iHeartRadio,Pretty Good App,Christopher L. Vaughn,6-Mar-14,4,I like that you can design your own stations although have only partial choice on what is on it apparently.  Also can get regular stations from all over.
iHeartRadio,Five Stars,Clifford Lane,6-Mar-16,5,Love It
iHeartRadio,amazing,reidkrew,2-Jan-14,5,"it's  fabulous, I love how you can listen to live radio or your own personal station, and you can tell the station if you like their songs or if your tired of them."
iHeartRadio,Five Stars,elnorda keys,6-Mar-16,5,Love it
iHeartRadio,Four Stars,"Robinson, E",27-Oct-15,4,Love the App and the music is great!
iHeartRadio,Good Music,Leen1,28-Aug-15,5,Great variety of music to listen to......Love it!
iHeartRadio,The best app for music,FancieGirl,11-Oct-14,5,I can't stop listening to music. The app is on every electric device that I own. No skips just continuous music.
iHeartRadio,"I fell asleep in heaven, oh the memories",Rogelio G Cervantes,9-Apr-15,5,"Love this app, I wish I had hooked up sooner, thank you I heart media. Gracias"
iHeartRadio,Five Stars,christ medina,12-Feb-16,5,my companion
iHeartRadio,Five Stars,Diane Orengo,6-Mar-16,5,Love in
iHeartRadio,works great,spdjnkyx55,29-Jul-14,4,"I do love radio! Music and talk. I listen while I cook, clean, shower. I have no reception in my home, so this app is perfect!"
iHeartRadio,COOL APP!!!!!!!,edog,11-Oct-14,5,Very good app ! Good for the kindle fire. Love my country music!!! Free Free and the best app I have downloaded.
iHeartRadio,Best app ever,Genesis Rodriguez,5-Feb-15,5,I love this app so muscle because when I'm not in the car I can just listen to it on here
iHeartRadio,best music app,girl fun,9-Dec-13,5,"It has like every station you could name. Also all the artist,songs,and album. Sometimes in other music apps you need Internet but for this app you don't it's the best."
iHeartRadio,Five Stars,Mary,3-Feb-16,5,Love the music
iHeartRadio,awesome,taybae,15-Nov-14,5,This app is awesome it plays only the music you like by personalizing it they play music you might like .
iHeartRadio,amazing:),Justin Julius,25-Jan-16,5,Amazing handball
iHeartRadio,i heart this app,Kindle Customer,23-Apr-15,5,"Variety,flexibility,intuitive, compatible with my car, so much good music!!"
iHeartRadio,Four Stars,ed40288,25-Feb-16,4,excellent
iHeartRadio,"I love iHearRadio, while I'm reading my Kindle",Janice Terokowskie,19-Sep-14,5,"I love iHearRadio, while I'm reading my Kindle, I get my iHeartRadio set up then read & listen to my favorite music."
iHeartRadio,Love it,Faith,14-Dec-13,5,I love this app it's great and defiantly worth downloading i get to listen to my favorite songs and I get to listen to new songs I have never heard but I love it a lot
iHeartRadio,"Awesome show,",sam,20-Feb-16,5,Great job!
iHeartRadio,Love it!!!!,Debbie WK,9-Nov-13,5,iHeartRadio - Free is a great music app. Love the variety of music and stations you can listen to. Absolutely love the sleep timer. If you love music you will love this app.
iHeartRadio,Elvis Duran,Amy Weiand,6-Nov-16,5,It's nice for when I'm cleaning. my kids love it they like the music. I love all the channels. I give it a 5 star rateing._Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜_ I love listening to it in the car. I love  Elvis Duran and the morning show exactly the phone taps. They are Hilarious  to listen to and  imagining what the face look likes on the other  side of the phone
iHeartRadio,great,Daralynn,7-Aug-15,5,This is a cool app if you want to listen to any music
iHeartRadio,Four Stars,Henry,24-Feb-16,4,thank you
iHeartRadio,Five Stars,marvin bushman,4-Sep-15,5,Like it so far. I'm lmpressed with the quality.
iHeartRadio,Five Stars,acsloan51,15-Oct-15,5,I really enjoy listening  to this app.
iHeartRadio,Four Stars,Kelvin Pham,10-Feb-16,4,Too much ads
iHeartRadio,great free raido app,javitrackstar 95,2-Mar-14,5,I enjoy using I heart because of all the radio stations I have made. All the possible stations are based on the artist you enter. I heart is easy to use.
iHeartRadio,Good music made easy,Celshot,3-Oct-13,5,I've got this on my droid phone and on my Kindle Fire.  It makes taking music with you easy. I especially like that it plays other bands similar in style to the one I've selected.
iHeartRadio,I love this app,ROBIN,13-Mar-14,5,It's great it free and I love it happy pharrell stay alive blue suede shoes my dad use to be Elvis Spencer Allen so it great know Elvis Presley history
iHeartRadio,Five Stars,SouthRiver Design,27-Jan-16,5,total enjoyment
iHeartRadio,Love their playlist,6429,4-Jan-14,4,100.3 is my fave except for the Fox in Hampton Roads.  Nice to be able to hear them whenever I want even though I still have to up with all those darn commercials.
iHeartRadio,iHeartRadio is the best,Aaliyah,18-Mar-14,5,iHeartRadio is the best way to listen to music without getting in your car. The best part is you get to create your own stations. How great is that!!!
iHeartRadio,Four Stars,robert,5-Feb-16,4,Love this app
iHeartRadio,Five Stars,Amazon Customer,3-Mar-16,5,Love it
iHeartRadio,I Love IHeart!!!!,Charles,1-May-13,5,We live 50 miles away from the nearest town with radio stations and they s#ck!!!!  While in Dallas I discovered 102.9NOW and they said they broadcast on IHeart.  Now I can listen to god tunes any at home.
iHeartRadio,My favorite app,brat,1-May-13,5,I have installed this app on everything I can. I love the way I can put in an artist and it will build a station around them with similar music. I have even discovered some new artists that I really like.
iHeartRadio,Memorable Moments,Denise Wolfgram,29-Jun-14,5,I love this app.  Now I can have all my favorite music anytime I want it.  I would recommend this to anyone who enjoy great sounds.
iHeartRadio,perfect,I am a top reporter,14-Apr-14,5,I love this app it is way better than pandora it works any where and if you type in a certain artist it plays them  DOWNLOAD!!!!!!!!!
iHeartRadio,Great tool!,dietcoke,9-Apr-14,5,Fantastic to have a radio on my Kindle!  IHeartRadio one of those aps a person needs.  I recommend it to anyone who likes to listen to talk radio.
iHeartRadio,Love it,Michael Barrus,24-Feb-15,5,Absolutely thrilled with this app! I can see myself listening to a lot more radio now.
iHeartRadio,Five Stars,Hugo,2-Mar-16,5,Love it
iHeartRadio,I love it.,faith,10-Apr-15,5,"I could listen to iHeartRadio all day, and sometimes I do at work. I love it."
iHeartRadio,iHeart radio: the perfect escape,Ali,28-Dec-13,4,"I love iHeartRadio because for me it is the perfect escape from reality wether I'm reading, doing a research paper for school, or just want to relax doing whatever."
iHeartRadio,A great app for your listening pleasure!,Alice T. H.,22-Jul-15,5,Love it.  So many types of music stations for listening.
iHeartRadio,Five Stars,Renee Mascarella,1-Nov-15,5,Great way to enjoy my day at work!
iHeartRadio,Five Stars,Bobbi Chandler,18-Feb-16,5,love it!!!
iHeartRadio,awesome,deefrap,22-Jan-16,5,Good application
iHeartRadio,very cool,Joyce M Hammons,2-Mar-16,5,Love it
iHeartRadio,great,kianabae,8-Jan-14,3,This app is great for the minute you wake up to when you are getting ready to sleepIt has settings for you to have music for all events or the day and night
iHeartRadio,dont need facebook,C.Holland,11-May-12,4,"everyone says they couldnt use it because you had to connect to facebook, and because i dont have a facebook i thought i wouldnt be able to use it. but when i tried it let me use email instead. I like iheartradio. Its kind of like Pandora only better. :)"
iHeartRadio,Way better alternative to Pandora,Mitchell L.,16-Feb-14,5,"I previously had Pandora, and my friends told me to get iHeartRadio and I don't regret it. Much easier to use, and stations are much easier to personalize."
iHeartRadio,awesome,k.fri,12-Oct-13,5,"I think this app is really cool you can create your own radio station, of you can listen to a live station... like kiss fm~ 92.5. Anyways It is a really cool app download it. :)"
iHeartRadio,Much Pleasure.,Barry R. Gran,20-Sep-15,5,Great music and everything I could ask for.
iHeartRadio,Great App!,jessh,16-Mar-14,5,I absolutely love this app. A lot of internet radio stations charge you now but not iHeartRadio! I will definitely tell all my friends about this app.
iHeartRadio,Easy and fun.,Morgan Sederberg,18-Sep-13,5,"It's easy to use, even without connecting to Facebook. A way to listen to most of your favorite songs when you create a custom station and its a way to find more songs you may like."
iHeartRadio,5 stars,Marisa J,29-Dec-15,5,Listen to it everyday
iHeartRadio,Awesome,Josh Woodard,13-Jan-14,5,They have pretty much everything you need. You can listen to christian anywhere to hard rock you can even listen to comedy overall great and better than Spotify.
iHeartRadio,FREAKIN GREAT,kevin,26-Jul-15,5,"Groovy, cool ,freakin great , all rolled into one app !"
iHeartRadio,_Ÿ_»,Kimberly Haskins,27-Nov-15,5,I love _Ÿç¸& I heart Radio
iHeartRadio,i heart radio wonder,GuineaPigLover876678,1-Apr-14,5,You can listen to radio stations from New York to Missouri. You can list in to radio while you work. It suggests radio stations for certain things.
iHeartRadio,Great.  Love it,Gigi,10-Mar-16,5,Great
iHeartRadio,Five Stars,tyson,13-Aug-15,5,Love it! You can always find what you want to hear!
iHeartRadio,great product.,Darla S.,22-Nov-15,5,fast shipping. great product.
iHeartRadio,it is great,Kindle Customer,31-Dec-13,4,It is a gravitation it is better than Pandora the only problems are they don't have every singer or song but that is ok because there are other things to listen to
iHeartRadio,Not as good as Pandora,this game is very fun.,1-Dec-15,2,OK. Not as good as Pandora.
iHeartRadio,Four Stars,Amazon Customer,8-Aug-15,4,ok but it is still broadcast radio with commercials.
iHeartRadio,Five Stars,steph rayos,9-Mar-16,5,Great
iHeartRadio,it is ok but the bad thing is you can only listening to the song one time_Ÿ˜ˆ_Ÿ˜ˆ_Ÿ˜ˆ_Ÿ˜ˆ_Ÿ˜ˆ,doll,16-Feb-16,3,Is ok _Ÿ˜ê_Ÿ˜ê
iHeartRadio,Five Stars,Michael Norvold,7-Oct-15,5,Haven't had it long but so far so good.
iHeartRadio,so far good,Captain Rahn,28-Jan-15,4,"Great so far. Hope it has good selection of songs within stations, Pandora is limiting for me."
iHeartRadio,Love iheartradio,Tiffany M Long,6-Dec-12,5,"Got this ap for my kindle. I was not sure how it would work as it seems like you can only run one program at a time on the kindle, but I am able to listen to music or raido AND read at the same time. This is a very useful ap."
iHeartRadio,Outstanding app,Ken Head,26-Nov-15,5,This app works great!:
iHeartRadio,amazing,jojo,11-Oct-15,5,Great for anyone great music any time!
iHeartRadio,iHeart Radio,RC,3-Aug-15,5,Great Music. Easy to use. Love the favorites feature.
iHeartRadio,Better than all the other music apps,Missy K,19-Feb-14,5,Easy to use and available while i'm working out anywhere! I like this app over other music apps. Its like having a huge music selection on me at all times
iHeartRadio,the best internet radio,Aleigha,16-Jan-14,5,"Plays the music you want which is great.....my favorite one to use....nothing is better than i heart radio....create your own stations, live radio....love it..."
iHeartRadio,love it,I.camacho,12-Dec-13,5,this is the best one I have ever got and I will like this app for a long timettff dhdhdh hdhrudiw hdhdhd Hrh dud Hebe djjd djjd djxnjdhf jdbc j xjc xudj dusk jd
iHeartRadio,awesome,Samantha,21-Jul-14,5,I love this app you get to listen to all your favourite radio station's and even get to make your own.  I love you stampy cat!
iHeartRadio,cool,pebbles cutler,6-May-15,3,"Nice app, I like being able to choose what I listen too when I want to."
iHeartRadio,oldie but goodie,Casey McDowell,10-Jan-14,5,All time classic movie even being shot years ago it is still one of the best all time movues around that is vetter than the remake watch this before the new one.
iHeartRadio,awesome!,Phyllis Gunnels,5-Jul-14,5,There should be more stations like these.. but since there is not thanks for iheart RADIO!MISTY from South Eastern Oklahoma
iHeartRadio,great,Stephanie,18-Feb-14,5,"I love this app. Unlike Pandora, you can listen to shows but you can't watch it. I also like too listen to the radio. I also like how you can set a timer."
iHeartRadio,i loved it,becca boo,1-Sep-14,5,this is the beast thing that I had ever seen I love it !!!!!!and I also can listen to my own music all by myslef
iHeartRadio,... working in the shop but when I can i enjoy it.,cpowellpumphrey,12-Mar-15,3,It's okay but can't hear music when working in the shop but when I can i enjoy it.
iHeartRadio,Downloaded for commercial free music!,Marin Alan Quezada,15-Jan-14,2,"I liked it at first, because of no commercials! After a while the commercials started, and I hardly use it anymore. In fact I'm getting ready to erase! A shame!"
iHeartRadio,GREAT,mooseweed420,21-Aug-14,5,Great app for any music lover. FROM OLDIES TO THE NEWER STUFF.Cool wonderful spectacular the app for anyone who listens.
iHeartRadio,my fav app,Rob,12-Feb-14,5,this is just what I need after a long day of school I do he with it relax with it its the best music app bye Pandora I heart radio is the new best in music
iHeartRadio,Five Stars,Ellwood Brockman,4-Jul-15,5,Easy to choose the type of music you like. Great stations !
iHeartRadio,Five Stars,Campbell67,18-Feb-16,5,Very nice
iHeartRadio,Very cool download,Dragon2,5-Aug-12,4,"A cool product thats proven itself easy to use, with a truly wide variety of stations and station formats to choose from.  An easy to use product with a large variety of choices, what will they think of next...!!"
iHeartRadio,Great Music - Easy to Use,L Karr,5-Dec-13,5,I think I might like this even more than Pandora. It's very easy to use and I like being able to search through genres of music on different radio stations nationwide.
iHeartRadio,AWESOME.....,Kindle Customer,11-Sep-14,5,Love it..... I get to listen to all of my favorite songs and listen to some that I haven't heard in a long time.....
iHeartRadio,love it,mels,20-Sep-13,5,This app is awesome. Better than any app I have ever bought even better then Pandora. Well in my opinion this is a great app so if you are thinking about downloading it .you should
iHeartRadio,IN LOOOOVE,Destanie Griffith,13-Oct-13,5,"this app is my most used app. I use it to get ready in the morning, go to sleep at night, and everything in between. Wouldn't delete it for anything! I recommend to everyone!!!"
iHeartRadio,Will definitely recommend it to friends,Richard,19-Aug-15,5,Gr8 app. Will definitely recommend it to friends.
iHeartRadio,Best radio app ever!,Kate,30-Jul-14,5,If he looking for an app with free music. I recommend iheartradio. This app is free and it has almost every pop hit music!!!
iHeartRadio,must get this,izzabella anderson,11-Nov-13,5,u haven't seen the best music station till u get this app its awesome I love it u will too I bate how u only can listen to one station but here u can listen to like ten :)
iHeartRadio,Great when it works,Guy Beardmane,9-Jul-14,2,"The app is very touchy and logs you off at random, and logging in is difficult because there's no confirmation the app provides."
iHeartRadio,Great Music,Lynna K. Gilmore,8-Jan-14,5,I love the stations it has and I can listen to my music while at work or even while making dinner. I just discovered the comedy station and it gives me a giggle!
iHeartRadio,Four Stars,JoDell Gray,22-Jun-15,4,Great music for people who like music from 50's 60's and 70's
iHeartRadio,great but......,Heather Brown,7-Jan-14,3,I'm having a hard time finding my favorite channel's but they have many other stations and songs to choose from and almost every type of music you could think of
iHeartRadio,You will be blessed.,Russ,6-Sep-15,5,Great Christian music that touches the heart.
iHeartRadio,LOVE IT!!,A.Skeete,6-Dec-14,5,This app is great! I can listen to my favorite songs with a radio or youtube! Get it!!! It is great
iHeartRadio,five,ayla koopman,31-Oct-15,5,I could listen to it for everyday
iHeartRadio,music,Lyle Losson,2-Dec-15,5,This is a good app for mut
iHeartRadio,Thanks for the music,Beast Mode3321,2-Jul-14,5,I have always liked having an app that will play only music that I want to hear and does not use as much bandwidth as other apps.
iHeartRadio,Five Stars,Corey C,7-Feb-16,5,Works great
iHeartRadio,love it,nakoma,13-Aug-15,5,It's amazing I would highly recommend it to anyone
iHeartRadio,Fantastic! Any type of music,M. Jackson,3-Apr-15,5,"Fantastic!  Any type of music, any artist, no commercials. How do they do it?"
iHeartRadio,Five Stars,nyd,29-Jan-16,5,Love it!!!!!!
iHeartRadio,Four Stars,BC,7-Oct-15,4,Installed easily and easy to navigate.
iHeartRadio,ClearChannel delivers,Tom M.,25-Mar-14,5,I have been using this app for 6 months and there have been no problems.  Wide variety.  I have still not even come close to test it's capabilities
iHeartRadio,awesome,A. hinton,3-Mar-14,5,"iheart radio rocks, I recommend you getting this radio app. You can even put in your own radio station you like in the search bar. I LOVE IHEART RADIO."
iHeartRadio,I heart radio,crystal18,22-Sep-13,5,I love this app when I'm cleaning turn up the music.....?!!!!!!!It's fun to have and it shows the lyrics to sing along.I love this app when cleaning it helps and
iHeartRadio,fye music,Amazon Customer,16-Jan-14,5,This app pays all the music that Pandora has without all the commercials. They also mix the music allot better than the other internet tau stations. I love it!
iHeartRadio,amazing!,karenlsd,27-Oct-13,5,"I think its awesome!  I can listen during homework and it play all my fav songs! But one thing though, i think the skip limit should be extended but then otherwise, awesome!"
iHeartRadio,AWESOME,hahahahaha,10-Apr-14,5,Great app! No joke get this app or I'm coming to your house and telling you to bye it with some hot coco:) that is not a joke either!:)!!!!!!!!!
iHeartRadio,love it,Kindle Customer,19-Oct-14,5,Best mix or make your own playlist! Cant get enought. Love every minute I listen and love jamming in my car.
iHeartRadio,This app is AMAZING,Amazon Customer,3-Oct-13,5,"I love this app. I really like listen to my favorite artics, song, and stations. My favorite radio station is 96.9 the dog rocks B-) I can't waste to show this app to my friends"
iHeartRadio,"Great selection, minimal ads.",Jefferson Jed,30-Mar-14,5,Have used iHeart for years on desktop and laptops. Great selection of stations and artists with minimal ads. Happy to have it on my mobile device.
iHeartRadio,Five Stars,barbara peeler,23-Jan-16,5,Love the music
iHeartRadio,i heart iheartradio,Christa Donofrio,23-May-14,5,I am currently customizing a station of music I want to listen to and love the process.  I can't wait to listen to the finished product.
iHeartRadio,I like it!!,Justin,5-Jan-16,5,Good rotation.!!!!
iHeartRadio,Awesome,elikisawesome,29-Jun-14,5,Has any songs that you could ever want and you can listen to.then at any time. Also.you can.choose any song you want. So Awesome!
iHeartRadio,Five Stars,Beca,31-Dec-15,5,Love it easy to use
iHeartRadio,Five Stars,Linda McGuire,27-Jan-16,5,Love this app
iHeartRadio,Five Stars,Nancy Espino,10-Mar-16,5,Love iHeart Radio....
iHeartRadio,Five Stars,Leticia Trevino,20-May-15,5,"Really like it, can listen to my favorite recording artist anytime."
iHeartRadio,Your Personal D.J!,Daniel L. Manuel,13-Jun-14,4,"Great music! Music across any range. Perfect for special occasions, like that private lunch/dinner or just personal time. I Love it!"
iHeartRadio,Great!,sam,14-Sep-13,5,If you like listening to the radio instead of an ipod like everyone else who is normal then this app is for you! Has a wonderful list of radio stations that play all day and night!
iHeartRadio,Good music,Amazon Customer,4-Jul-15,5,What a great idea! A different way to listen to the radio.
iHeartRadio,Five Stars,laurie merrick,31-Jan-16,5,Love I heart
iHeartRadio,best ever,k.dunlap,1-Oct-13,5,I love the upgrade and its easy to use you need to buy this app . You need to buy this app it's better than Pandora you can listen to real live radio and create your own station
iHeartRadio,Love the music!!,Kelli Perone,27-May-14,5,I listen to iHeartRadio and have so many choices to pick from!!! I recommend this app to everyone who loves a choice of music for free.
iHeartRadio,Adgj,George Franco,2-Mar-16,5,Asgjk
iHeartRadio,I. love it,Jason Watson,3-Jul-14,5,I listen to this everyday and I will be able to get a chance to get the latest version of music that I listen to all the time me
iHeartRadio,Great app when pandora is unavailable or if you need real radio stations,Ron Beach,11-Nov-14,5,Doesn't quite have all your songs but has most. For the price of $0.00 it's definitely worth your time.
iHeartRadio,great app,brandon231,14-May-15,5,No commercials and it plays all the music that you like. It's great!
iHeartRadio,Awesome,L. Meadows,14-May-15,5,It's a great place to listen to talk shows and music. 10 out of 10!!
iHeartRadio,great station,carol pizzo,22-Jan-15,5,Love it so glad my son show me this app can listen to my music and so.e of the new I like
iHeartRadio,amazing,beanyyyy 12,15-Sep-14,5,I love I heart radio station because I can create my own station when I wake up and get ready for my day at school
iHeartRadio,awesome App!,Julie A. Beriault,20-Sep-14,5,I can't believe I haven't listened to this amazing app. Sooner!! So many music choices. I like all the station's!
iHeartRadio,I love this app,desmondannie,19-Jul-14,5,This is the best music app to have if you don't feel like downloading a bunch of songs one  by one you can just use this app.
iHeartRadio,Loved It,Steve Yates,24-Nov-12,5,"Great product, easy to use and learn. Tons of radio stations and easy to find the ones that you want to listen to. Only bad thing is that your battery gets ran down relatively quickly, easily solved by plugging your phone in."
iHeartRadio,amazing,Minnie mouse,16-Oct-14,5,It always gives me the best music that relates to a certain song or band it's amazing and I'm normally picky
iHeartRadio,good music.,jim hester,28-Nov-15,4,Happy with service so-far.
iHeartRadio,Five Stars,theresa,21-Jan-16,5,Like it a lot!
iHeartRadio,I â™¡ I radio,rosie,10-Feb-15,4,I â™¡ radio is good over all.  Sometimes it will  just cut off while a song is playing.
iHeartRadio,Iheart,B#1,13-Jul-14,5,It's a great app u can create any station and more!!!!! All your favorite artist in one station! So get the app!-B
iHeartRadio,great music great stations,spank55,10-Feb-15,5,"Had Pandora and others. Loving this more. Less ads, better stations, easy navigation."
iHeartRadio,Great!,Clayton Balser,31-Oct-15,5,Might quit Pandora all together!
iHeartRadio,awsome,Amazon Customer,18-Jul-14,5,Has millions of songs to listen to and has every kind of music you can think of. I would recommend this app if you love music
iHeartRadio,AWESOMELY AWESOME,Breshun,31-Dec-13,5,This app is AMAZING. Giving it 5-star rating is the least I can do!!!!!!!!!!!:)I can listen to my radio station music while working. I love it soooooo much
iHeartRadio,iHeart Radio,ÃÅÅ‚Ã_Å„ÅºÃ_ Å_Å‚Ã¡ÃºghtÃ©r,26-Mar-14,5,The app is very satisfying and wonderful plays basically everything I like to hear and want to hear.Thank you(the creators) for creating this app.
iHeartRadio,Five Stars,Amazon Customer,21-Feb-16,5,Love it
iHeartRadio,All kinds of music for all.,Dorothy52,8-Oct-15,5,Great source for uninterrupted music.
iHeartRadio,awesome,Webber13,25-Oct-14,5,a lot of great music at your finger tips and the best part is there are no commercials...It's just awesome
iHeartRadio,skips,DivaWoods,5-Jan-15,3,"I know that they have to have a skip limit,but they need to let us skip more than it is now."
iHeartRadio,iHeartRadio,Joel Murphy,20-Mar-14,5,"Very nicely put together app. Love the sleep timer and alarm functions, not to mention live and artist based music stations!!!! Can't ask for more."
iHeartRadio,Good Technology Makes Life Easy,x4fen4,25-Dec-13,5,"Easy to install, easy to use. Got it running in less than a minute. No fuss operation. That's how technology should be, to make life easier. Thanks i heart radio."
iHeartRadio,Love it,georgine,13-Aug-14,5,"I like it very much, I just go to my favorites that way I'll hear much  more of them than on any ordinary radio station."
iHeartRadio,Five Stars,Amazon Customer,16-Feb-16,5,Love it!
iHeartRadio,not bad ;),Joe Fabeets,20-Mar-14,4,Fairly easy to use. Big buttons. Can be as complex and creative or as simple as you want it!Love that its free. Like this better than pandora
iHeartRadio,Whatapp,goldie,7-Mar-16,1,Never
iHeartRadio,Five Stars,Amazon Customer,16-Feb-16,5,Super A+
iHeartRadio,Five Stars,Josie smith,20-Feb-16,5,Love it
iHeartRadio,Great music from WESC,William P. Lanford,11-Jul-14,5,"I enjoy listening music on WESC 92.5  country songs in Greenville ,SCIt's GREAT to have the internet  and get GOOD MUSIC"
iHeartRadio,kindle app,Kindle Customer,4-Jun-14,2,for some reason this version of the app doesn't synch with my account.  Had make stations again and it doesn't remember my local one.
iHeartRadio,IHeart iHeart,SALLIEB,4-Jun-14,5,Love it especially when I am traveling. I can listen to stations from home. Plus local traffic information in the city I am visiting.
iHeartRadio,Five Stars,Kindle Customer,20-Feb-16,5,love it
iHeartRadio,Love it,superman,12-Aug-15,5,Love it. Fun. Love it. Love it..Love it. Love it.
iHeartRadio,amazing,this game was cool!,24-Feb-13,5,"This radio works awesome, you don't need a Facebook. If you have an email you can just sign up with your email. It works amazing"
iHeartRadio,Love This Radio App!!!!,Shannon,15-Jul-15,5,I'm so glad that I can manage to what I can listen to!!
iHeartRadio,IHeart radio is way better than the other free choices!!  And way better than the pay satelites signals.,Wayne L. Russell Sr.,29-Dec-13,5,"The channels are crystal clear,  The commercials they run are run too often during the local breaks and many are blacked out during most local sports activities."
iHeartRadio,I love iisten every day,sharon hinton,15-Oct-15,5,Gooooooooood loooooooooovvbvvvverrr
iHeartRadio,so annoying.,Nonyadb,14-Jul-15,4,It stops for no reason or cannot connect...so annoying.
iHeartRadio,Five Stars,Andrew Garcia,19-Feb-16,5,love it
iHeartRadio,Five Stars,Kitty Whomp,19-Feb-16,5,love it
iHeartRadio,How About No,Mr.Q,3-Apr-14,1,I disliked everything from the layout to the color scheme to the actual inability to create an account as the app was not evennworking properly.
iHeartRadio,camden,Paula Raynor,23-Jan-16,5,It is awesome
iHeartRadio,sweet,Shari L. Martin,20-Jul-14,5,I enjoy this..listening to music to sleep byI love the different New age music.  Great music.Dreamy and relaxing
iHeartRadio,my favorite app.,carolinagirl462,26-Jun-12,5,I love this app. I can make my own stations and not have to listen to songs ive never heard of or dont like. its cool because you can see the singer or their album. I like to see the song title and artist so I know who sings it. I LOVE this app.
iHeartRadio,great app,Elise,2-Mar-15,4,Really great app to listen to when u don't feel like shuffling through a playlist.
iHeartRadio,YOU DO NOT NEED FACEBOOK!!!,gameluver,28-Mar-13,5,"I do not understand are people blind it says ""mabe later"" for a reason. that are stupid you could also sigh up with email. love the app fun fun fun. I can set up my own station and music playlost."
iHeartRadio,... with i heart for about six years and just love it,david ulberg,30-May-15,4,well have been with i heart for about six years and just love it
iHeartRadio,K Fan talk radio,john cullen,3-Jan-14,4,I enjoy listening to the sport stations . They are educational along with keeping me informed on sport issues I listen to them while I'm in my wood working shop
iHeartRadio,awesome,hello this game is cool,6-Mar-14,5,I love this app I can listen to the radio and to music this is way better than Pandora  I will always use this for the rest of my life for everything
iHeartRadio,Great!,"Jenny,Kindle Customer",28-Feb-16,5,Great
iHeartRadio,Best music app ever!,Nana,12-Jun-14,5,Why did it take me so long to finally get this app? All that time lost listening to commercials on Pandora. o_O I love iHeartRadio!
iHeartRadio,Five Stars,Tangie Bishop,20-May-15,5,Nice not having to pay full price.looking forward to more  rental.
iHeartRadio,Excellent For All Devices,Willow Ashton,31-Aug-14,5,"A must have application for any mobile device including droid, kindle and Apple devices. Pandora eat your heart out!"
iHeartRadio,love this app!,gma4,5-May-14,5,Love this app!!! I can listen to my radio station out of Grand Rapids Michigan:) And whatever mood I'm in I can get whatever genre I want.
iHeartRadio,One Star,Laurie,31-Jan-16,1,Didn't work
iHeartRadio,no ads and fairly good variety.,Daniel M Frazier,24-Aug-15,5,"Beats Pandora, no ads and fairly good variety."
iHeartRadio,the best,Jeffrey Wolford,20-Nov-15,5,Like it a lot_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å
iHeartRadio,THECANADIAN STATIONS ARE GREAT NO MORE FADING IN AND OUT,SHARON NESTORYAK,30-Jul-14,5,"I LISTEN TO TALK RADIO SOMETIMES AT NIGHT.THECANADIAN STATIONS ARE GREAT NO MORE FADING IN AND OUT.NICE MUSIC,GREAT SOUND."
iHeartRadio,good but...,Mary Foley,24-Aug-15,3,I love it but you can't delete any stations!!!
iHeartRadio,good.,YaYa Zeek,19-May-15,3,You can hear radio stations from many different places and states.
iHeartRadio,Great!,Amazon Customer,17-Oct-14,5,Music choices for any taste plus a sleep timer make this app a must have for our family on all our devices.
iHeartRadio,I dig it...,t Morrison,10-Sep-14,5,They are taking my opinion on songs to engineer my perfect sound for me...that's something I can be on board with.
iHeartRadio,Five Stars,tonydeangelo,22-Feb-16,5,I like
iHeartRadio,... to listen to Faith and Friends Radio on my Smart Phone.,William,29-May-15,5,I use it to listen to Faith and Friends Radio on my Smart Phone.
iHeartRadio,Awesome,Albert Lomas,27-Oct-15,5,iHeart Radio! Need I say more???
iHeartRadio,awesome,Julie Rohan,25-Aug-14,5,This is a good app!!and I mean good!!!! All the other apps don't work very well and this app is just easier to use...
iHeartRadio,LOVE IT!_Ÿ˜ç,doof the weird guy,9-Oct-15,5,I love this so much I love music!!_Ÿ˜˜
iHeartRadio,Great app!,Muriel Pagan,4-Nov-13,5,Great app!  I love the custom channels! The app very user friendly with minimal advertising. The ability to listen to radio stations around the country is a cool feature.
iHeartRadio,Five Stars,Gloria Wollenzien,17-Feb-16,5,love it
iHeartRadio,iHeart is cool!,lauraleec72,4-Mar-14,5,I like being able to pick the songs that I like and dislike from what is played and iHeart then plays more songs by that artist or artists like them.
iHeartRadio,Great music app!,Amy B.,3-Feb-14,5,"This app is easy to use and works great. I have had no issues using it. It doesn't have a huge selection of music, but I can always find something I like."
iHeartRadio,Four Stars,isai,10-Mar-16,4,Ok
iHeartRadio,untitled,nikkisl,3-Sep-14,5,I like the app...its a real cool app to listen to music with...I like how it has all the different artist and stuff
iHeartRadio,Watch Out!,Hattie w-m,13-Aug-14,1,Caused my computer to freeze up.  Has malicious adware.  Had to remove this and have computer cleaned up.  Never again!
iHeartRadio,_Ÿ’œ_Ÿ’œ_Ÿ’œ_Ÿ’œ_Ÿ’œ,Destiny.M.Gonzalez,5-Sep-15,5,I love this app and the music is amazing!!!
