prod,title,author,date,stars,comments
Amazon,Great Product,Seeker,30-Jan-13,5,"It is all I expected it to be, and more! Now I can access my music on my computer, tablet and smart phone!"
Amazon,Three Stars,evosthunder,6-Sep-14,3,No comment.
Amazon,Five Stars,Lynda lou,11-Sep-14,5,Love this!
Amazon,Amazon MP3,Karine Rivet,3-Nov-11,2,"I love being able to access my cloud drive music, but unfortunately the app now regularly and randomly closes, making it very frustrating, and not very usable."
Amazon,I think I will love it once I use it.,Amazon Customer,15-Apr-13,4,"I haven't started using it yet.  Will work on it next week, then will let you know what I think"
Amazon,Four Stars,B Hudd,15-Sep-14,4,good deal
Amazon,Four Stars,Joshua Finley,20-Sep-14,4,Its good
Amazon,Four Stars,Shelly J.,29-Sep-14,4,Great!
Amazon,Five Stars,bryony steen,24-Sep-14,5,Love it
Amazon,Five Stars,Rebeca Hernandez,11-Aug-14,5,Great selection
Amazon,"ok app, cloud player won't work in 3G",Raj,4-Apr-11,3,cloud player works well in 4G and WiFi but does not work in 3G at all. gives a msg called network error which is of no use. Amazon can do better. Preferences/Settings is unusable.
Amazon,Five Stars,Brian,22-Sep-14,5,Awesome
Amazon,Five Stars,Wanda Kalinski,13-Jul-14,5,Happy with the order
Amazon,Love,Lisa Pichner,13-Jan-13,5,"I love this App I can't imagine not having this I have it on all my phone, computer, tablet, reader Love it"
Amazon,Awesome!!,Andre Barnett,9-Apr-13,4,Great app. I find a lot of the music I like here. Just wish prices were a bit more competitive.
Amazon,Four Stars,Barb,14-Aug-14,4,Like the music
Amazon,Nice app,Saved Man,17-Dec-12,4,"Another good app for our Kindle Fire. The ""Daily Deal"" is nice to have. Easy to use like most Android apps."
Amazon,Five Stars,Christy,1-Oct-14,5,Great
Amazon,Four Stars,Michael Traywick,2-Aug-14,4,I don't want to.
Amazon,Three Stars,Amazon Customer,22-Jul-14,3,Skips periodically
Amazon,Three Stars,Xelence,29-Aug-14,3,Great music
Amazon,syncs music very well to multiple devices,KimandItsy,7-Feb-13,4,"The number one benefit of this music app for me is the ability to sync music to multiple devices easily with a wifi signal. That was my criteria for choosing this type of app. I like that we can play the music by accessing the amazon music cloud and not just by downloading each song on my kindle as long as I have wifi. I vary the amount of music I want loaded in my kindle and this app makes it easy and convenient to download individual songs or remove them and leave them only in the music cloud to save space. There is a limit to space available without paying for more and it is ok but not great. How can we complain though for a free app with free reliable service. The music streams seamlessly from the app or the cloud when playing, as well"
Amazon,Five Stars,guillermo lackwood,15-Jul-14,5,fast and good price
Amazon,good item,Anthony Williams,26-Feb-13,4,I liked download. very useful and was good to use. met my needs and is worth the use. thanks amazon.
Amazon,Four Stars,stacy tarantino,16-Sep-14,4,Love it
Amazon,does not work,john dolan,2-Apr-13,1,does not work on Samsung galaxy s2 and several calls to help - they know less than I (not much)
Amazon,Nice App!,Patrick,29-Nov-12,4,"Get it , install it and use it.  Buy your music and have access to it from all of your portable android devices."
Amazon,family affair,Amazon Customer,21-Sep-12,5,"We have downloaded this onto a galaxy tablet, droid phone, galaxy s3 phone, 2 kindle fires.  This app gets used everyday."
Amazon,Four Stars,ana karen navidad,26-Sep-14,4,Bueno
Amazon,Five Stars,Kimberly,2-Aug-14,5,Love Love Love!
Amazon,what is there to say,Del3539,5-Dec-12,5,if you want to order MP3 music on your android phone this works great.  I assume Amazon thinks so and I do too.
Amazon,Five Stars,e-mercator,23-Aug-14,5,Good stuff.
Amazon,Excellent for Commuting,taylormaid,11-Dec-12,5,Excellent for when you are commuting on the bus or train.  You can hear all of your selections from the cloud.
Amazon,One Star,PC,26-Jul-14,1,Very frustrating
Amazon,One Star,Mike D.,28-Aug-14,1,not for me
Amazon,so far great!,D. Kevin South,23-Jan-13,4,"New to this MP3 but so far it is great!  Ipad, smart phone and pc I have used with this and no problems!"
Amazon,Never used it,blacknbeautiful,28-Mar-13,2,I do not know how to use it. Since I got it I was never able to review. I don't know what it is
Amazon,One Star,CHRIS CRABTREE,31-Jul-14,1,Amazon is great
Amazon,Easy to use,Nancy,3-Apr-13,5,"Easy to download from the Amazon App Store. There was no cost for the app.  It is easy to use,"
Amazon,this sucks horribly,gg,14-Sep-12,1,this is the worst app ever keeps tellin me to chang my keyboards language to english which it already is in fix this asap
Amazon,Five Stars,Benjamin Majors,6-Sep-14,5,Awesome!
Amazon,Four Stars,Brother Ade,20-Aug-14,4,Kinda sucks
Amazon,Five Stars,randy schmidt,28-Jul-14,5,it is wonderful
Amazon,works.,Jimmy,4-Dec-11,5,"I like it. Amazon always has the music I want to buy, Google Play is lacking in that department. This player is fine, works when I need it, simple to use."
Amazon,Five Stars,ems78243,13-Jul-14,5,Just as described
Amazon,Five Stars,Guy T. Miles,25-Aug-14,5,Great app
Amazon,MP3 is GREAT!,Amazon Customer,28-Dec-12,5,"A great product, I love it. If you haven't tried it you have no idea what you are missing. An amazing app."
Amazon,Five Stars,Laugette.,18-Sep-14,5,Good
Amazon,Awesome!,Tammy M. Gemme,25-Nov-12,5,I love that I have this App. on several devises and I don't have to sit for hours trying to transfer my music!
Amazon,Player Works on my HTC just great!,SMART DOBERMAN,6-Feb-13,5,"I am now able to play all my songs anywhere, anytime on my HTC, iPod, or computers. Easy street man!"
Amazon,Five Stars,Michael Erie,16-Aug-14,5,I love it!
Amazon,Five Stars,supiya ukangsin,24-Jul-14,5,Great!!!!!!!!!
Amazon,Four Stars,Aaron K. Miller,2-Jul-14,4,outstanding so far
Amazon,Five Stars,Roberto Piga,6-Sep-14,5,Ottimo
Amazon,Plays my music,Polkajava,29-Dec-12,4,Works well on my lg Optimus. Clear sound and easy to use interface in the app. Would recommend to others.
Amazon,Four Stars,Angela Wright,10-Sep-14,4,Great
Amazon,Buy button doesn't work,Kindle Customer,27-Nov-12,1,There is nothing wrong with my account or one click settings but the buy button doesn't work. :-( needs work!
Amazon,Five Stars,Kevin E Knight,16-Jul-14,5,Great quality!!
Amazon,Excellent app,J. Brager,23-Jan-13,5,"Smooth & easy to use. Use it all the time, when at work or just around the house. Love the $5 albums."
Amazon,AMAZON'S MP3 DOWNLOAD,CARRIE ROMAN,2-Dec-12,5,IT WAS VERY EASY TO DOWNLOAD= NO PROBLEMS WITH IT!  I AM VERY HAPPY & I RECOMMEND IT DEFINATELY TO EVERYONE!
Amazon,Four Stars,Catalina,12-Sep-14,4,Good
Amazon,Five Stars,(Anita) Louise Willard,10-Aug-14,5,Love this!
Amazon,One Star,ermilson,17-Sep-14,1,Bad
Amazon,Love it,bobby nathan burdette,26-Nov-12,5,Amazon mp3 is a really easy and great way to get music. Plus it's really affordable. Go ahead give it a try.
Amazon,Three Stars,Paul Donohue,23-Aug-14,3,Eh.....
Amazon,Five Stars,gus henggeler,11-Aug-14,5,Very nice
Amazon,best,maurice laffin,2-Sep-14,5,Gtrat
Amazon,Amazon MP3,Stephen J. Johnson,15-Dec-12,3,"All this guesswork, I just don't know, did not use it. I don't use  MP3's; I just don't have that hangup."
Amazon,amazon mp3,Amazon Customer,12-Jan-13,5,"this is probably my favorite app. i can listen to it in my car and while i work out, anywhere LOVE it"
Amazon,Not yet,Beverly Shaw-Daniels,26-Jan-13,4,"Never downloaded this app until now. Have not  use it yet, but it seems to be  a good app for music"
Amazon,love it,Amazon Customer,26-Jan-13,5,Buy any music you can imagine with this app.  There is always a $5 album and a free song available.
Amazon,Five Stars,P,3-Aug-14,5,great song
Amazon,Doesn't work,nagycat,19-Dec-12,1,"I loaded the app on my phone, but when I want to purchase a song the item tells me the app is not on it."
Amazon,No problems,Leslie Beery,29-Mar-13,5,I like that I can play my music from the cloud on my phone and on my Roku.  Love this app.
Amazon,awesomeness,bob,22-Aug-14,5,Thanks
Amazon,Five Stars,FISHMOONEY,27-Aug-14,5,Great
Amazon,Five Stars,tede,21-Aug-14,5,thanks
Amazon,mp3,:J,6-Oct-12,4,Never used it before. I really do like it. Nothing to know any different. Thanks very much for Amazon. I like it.
Amazon,Five Stars,Gerardo,25-Aug-14,5,Great
Amazon,Five Stars,Mr. Melvin Oneill,6-Jul-14,5,Excellent app.
Amazon,TURNS OFF MY PHONE,CLYDE,29-Jan-13,2,"When I listen for 4 or 5 minutes, MP3 locks up and then turns off my phone. How do I prevent this"
Amazon,does not work on galaxy s2,Varians,16-Jun-14,1,does not work on galaxy s2...wish amazon would support some of the older devices that people have. guess i don't get to use my prime membership benefits other than shipping.
Amazon,Five Stars,Dianne Rhoades,21-Aug-14,5,Great
Amazon,Five Stars,Ml,18-Jul-14,5,"Liked used,"
Amazon,Five Stars,carl strand,4-Aug-14,5,Awesome!
Amazon,Five Stars,Amazon Customer,9-Aug-14,5,Love it
Amazon,Old school  blues.,CGS,28-Nov-12,5,"I love the 70's and the 80's music.  Rich soulful voice, he's rocking it.  Great album.  I bought 3! Buy."
Amazon,Great App,Charles,12-Oct-12,5,This App is better than Google's music App. The overall user interface of this App screams use me all the time.
Amazon,Five Stars,Ron Proc,22-Jul-14,5,I LOVE IT!
Amazon,Using My MP3 App,Dorothy Arnold,25-Nov-12,5,I needed it for music for our church choir.  It is exactly what I needed to use with The Planning Center.
Amazon,Five Stars,amy,7-Aug-14,5,love it
Amazon,Store search doesn't work,Razor Ramon,3-Aug-11,1,"The search function for the store doesn't work. No matter what I search for, it returns nothing found. The same search on the website does return results."
Amazon,It works on my phone but not on ..,P.G. Cook Mann,8-Jan-13,3,It works great on my phone but can't get it to work on my Kindle or Nook. But I am stilling trying.
Amazon,Get this now!,Judy K Bellevue,2-Jul-14,5,Gotta get it!
Amazon,Five Stars,BRLRCR06,4-Aug-14,5,Love it
Amazon,Best mp3 player on android,DJ,26-Apr-11,5,Great music player AND it can stream from the cloud.  Works well and easy to use.  Nice interface.  What more can you possibly ask for?
Amazon,Four Stars,Amazon Customer,31-Aug-14,4,Ok
Amazon,Four Stars,P. Anderson,30-Aug-14,4,ok
Amazon,nice feature,Alvina,5-Jul-14,5,Nice feature
Amazon,Five Stars,rodolfo a zorrilla,17-Aug-14,5,Cool
Amazon,Can't hate on it.,Debra Siler,15-Dec-12,3,"This is what it is. As someone that seldom has disposable income, I find it a lot better that others."
Amazon,Five Stars,Edgar Munoz,14-Jul-14,5,Fantastic!
Amazon,Five Stars,jjt,13-Jul-14,5,Great app.
Amazon,Five Stars,Paul W. Risher III,7-Jul-14,5,Great song!
Amazon,Five Stars,legend,14-Aug-14,5,GOOD
Amazon,most used app,Kimmyd,7-Jan-13,5,Love it!  This is an app I use daily!  It is so easy to use and also works with your media player
Amazon,Five Stars,Phillip301s,22-Jul-14,5,Awesome
Amazon,Five Stars,Mitasha,22-Jul-14,5,Love it
Amazon,Five Stars,Rebecca Looney,22-Jul-14,5,Love it
Amazon,Viewsonic g-tablet,GKCMilner,4-Apr-11,5,"Works perfectly and is very easy to use on the g-tablet. i am sure there are some limitations, but i haven't come accross them in my usage."
Amazon,"Great App, a couple changes suggested",Lance E. Coleman,19-Apr-11,5,"I actually prefer to use this app most times instead of using the stock android music player.  I've put a good amount of music on the cloud to listen to when ever I want to and I have some music on my actual device as well.I do think the background should be black since that seems to take less battery, plus the contrast of white on black is easier to see than vice versa.I think the Cloud import function should give the option to convert files that aren't mp3 to mp3.  Its not necessary but if it did do that I wouldn't need to open iTunes for much of anything.Great updates."
Amazon,Five Stars,chris moar,20-Jul-14,5,Awesome
Amazon,Music,rbuckels,19-Jan-13,5,This is a good app to use use to get songs for your phone and Amazon is fair in their pricing.
Amazon,One Star,Ronnie Ricks,2-Jul-14,1,poor sound
Amazon,Great way to keep your music on all your devices.,Kindle Customer,28-Sep-12,5,"I love this app, and I love the Amazonmp3 store.  It makes it really easy to have my music on all my devices."
Amazon,Five Stars,CARL,12-Jul-14,5,real goo
Amazon,Great way to store all your music,Blue Box Photos,19-Mar-12,5,I love listening to my music in the cloud. streaming music is great and fast. still uploading music from my Mac.
Amazon,It used to be a good app.,Amazon Customer,23-Aug-12,2,It was good until Amazon decided to give you a low limit on free cloud space. Now I use Google play for my phone.
Amazon,smooth,01cygrad,23-May-12,5,"works as advertised. song sounded good. cloud storage easy and accessable. use it, it works great. simple and easy at Amazon"
Amazon,Five Stars,Karla Frabotta,15-Jul-14,5,Awesome
Amazon,Five Stars,Emmanuel,13-Jul-14,5,Awesome
Amazon,"Works well, keep it up!",Sp1nz,12-Oct-11,5,"Works seamlessly with the widget on an AT&T Galaxy S II.  Setup was very easy, and performance is fine on 3G or higher.  Nice work, and keep it up!"
Amazon,Amazon makes it so simple!,Ms. Berry,6-Sep-12,5,I like the Amazon MP3 app. Its so simple and quick to get music I like. Great bargains too.I'm a happy camper.
Amazon,Four Stars,Lisa Zarling,19-Jul-14,4,Nice!
Amazon,great,Shannon K. Williams,26-Jan-13,5,love i can play my own music as well as what i purchase. and did not have to buy more space
Amazon,Very Nice,287cid,17-Dec-11,4,On a Samsung Charge the art looks great. I particularly like being able to control the player from the lock screen. Well thought out player.
Amazon,Four Stars,lotto13,24-Jul-14,4,like
Amazon,Five Stars,MYRA JEWELL,18-Jul-14,5,Super
Amazon,Easy to use and fast,EliTon,3-Oct-12,5,I liked how fast I was able to find music I wanted and download it and have it available to me.  Great app
Amazon,10X BETTER THAN ITUNES,JUSTME,14-Feb-14,5,DID I MENTION IT MOVED ALL MY ITUNES MUSIC OVER? AMAZON MP3 IS AWESOME! IT HAS A LARGE CAPACITY IN THE CLOUD SO I DON'T HAVE TO CLOG MY DEVICE UP WITH ALL OF MY SONGS AT ONCE OR PAY FOR MORE SPACE LIKE SOME OTHER SERVICES REQUIRE. I USE IT NOW AS MY PRIMARY MUSIC SOURCE!
Amazon,wonderful!,Amazon Customer,14-Jul-14,5,Great
Amazon,great,rebelbah,14-Jul-14,5,great
Amazon,Works greast,ML Schmidt,5-Oct-12,5,Needed it for a hypnosis track I needed to download to my laptop as well as my tablet and it works great.
Amazon,needs widget,Amazon Customer,4-Jan-12,4,This AP desperately needs a widget option since playing music from your cloud drive does integrate with any of the native music players.
Amazon,best app ever,Hockeymom13,29-Apr-13,5,This app is the app for you and it is fun I love it get it is so cool get it
Amazon,Wonderful.,JoeyGee,12-Jun-14,5,"I just wish it could pull music from my Google collection. The new update is excellent, I must say! The only downside to it, which is minor, is that it is locked in portrait mode. Getting that fixed and the ability to include and stream valid mp3s from,  or merge with, Google music library."
Amazon,Will not open.,Amazon Customer,12-Jul-12,1,This app will not work on my galaxy note with ICS.I have uninstalled and re installed several times with no luck.
Amazon,I like that there is music available on Amazon,David Bartholomew,28-Apr-17,3,"I like that there is music available on Amazon, but the selection isn't super without paying extra and the app freezes my phone all of the time.  If I were paying for music I would go with another service, but it is music and I do occasionally use it."
Amazon,love it,StL Cujo,8-Mar-12,5,works great on my HTC EVO. never had issues with playback and the sound quality is great. it is dangerously convenient though.
Amazon,great.,Beechnut,1-Apr-11,5,"I know you can download music for free, but that doesn't support the artists who make it.  This is far above the apple music store."
Amazon,Four Stars,Jesse Prieto,14-Aug-14,4,it was good
Amazon,VERY DISAPPOINTED BUT YET HOPEFUL...,LowCarberForLife,23-Jun-14,1,"FIRST OFF SPOTIFY (FREE NOT PREMIUM) IS BY FAR THE BEST MUSIC APP.  I KNEW THAT SINCE AMAZON PRIME MUSIC JUST LAUNCHED I WOULD HAVE TO LOWER MY EXPECTATIONS BUT THE SERVICE IS EVEN WORSE THAN I EXPECTED.THE USER INTERFACE IS CLUNKY NOT STREAMLINED LIKE SPOTIFY ETC.  WHEN I CLICK ON A PLAYLIST IN MY LIBRARY I CAN NEVER GET THE PLAYLIST TO PLAY ON MY CELL PHONE...KEEP GETTING MESSAGE ""ERROR...PLEASE TRY BACK LATER OR CONTACT AMAZON.""I HAVE ALWAYS BEEN IMPRESSED WITH AMAZON AND THEIR PRODUCTS (PRIME TV, FIRE TABLETS ETC.) SO I AM FOREVER HOPEFUL THAT THEY CAN TURN AROUND WHAT HAS BEEN A DISASTER UNTIL NOW TO EVENTUALLY COMPETE WITH, IF NOT SURPASS, SPOTIFY'S AWESOME SERVICE."
Amazon,Great!,S. Hutchins,10-Sep-12,5,"I use this App on my iPad. It's easy, fast and the audio and video are fabulous!!! I highly recommend!"
Amazon,Doesnt work,Latoya,22-Nov-12,1,I cant get it to work on my new phone. I switched to htc evo and can not purchase downloads.
Amazon,works great on my s5,Paleogirl,9-May-17,5,"like I said, works great on my s5 phone. but you would think that it being Amazon music it would work on your Kindle. Nope, don't even have it available for download on the Kindle. Go figure. but its nice to have the app on my phone for travel."
Amazon,great app,phynal,29-Mar-11,5,"Cloud is where its at,  not sure about battery drain yet,  but seems ok so far. You can also get 20gb for free if you buy an album by the end of the year."
Amazon,A Royal Pain in Her Majesty's Ass,Daniel Lyddy,4-Feb-16,2,"While playing music from Amazon Prime channels, this app frequently stops playing songs about a half a minute before said songs are supposed to finish. I then get 30 seconds of silence before the next song plays.I have other online streaming music apps on my Android phone (SiriusXM, Pandora, TuneIn), and NONE of them exhibit this annoying behavior ... so it's not my phone, and it's not my network connection; it's this buggy app.Dear Amazon: you're supposed to be providing me with entertainment, not agita."
Amazon,Excellent App!,Amazon Customer,7-Sep-12,5,Love this app. I am able to access all of my music in my Cloud Player with just a touch of a button.
Amazon,Almost perfect,Book Reader42,21-Aug-12,4,Almost perfect. My problem with this ap is I have over 2000 songs but it only shows me 2k. Why Amazon?
Amazon,love it,Bubba23,19-Aug-12,5,I get all my mp3 here. good bye itunes. Hello Amazon 9 out of 10 Down loading is easy and fun for all.
Amazon,Don't Use this App on the One+,A T,14-Oct-14,1,"The Amazon Prime Music app crashes every time I try to use it on my OnePlus One phone.  It used to be it would crash when I tried to play the ""free"" songs I downloaded to my device, but now it won't play ANY songs.Spotify and other music players work fine still on this device..."
Amazon,Can Not Open On Samsung Galaxy GIO,Mo Cao,12-Dec-11,1,"Screen says need to switch language to English (United states), French (Frence), or Dutch... Then does not open again, Please Fix!"
Amazon,Can't believe these people,Tim,21-Aug-12,1,You got another thing coming if you think 250 songs is worth anything. At least put the limit at 5GB.
Amazon,"the cloud, the cloud",AzaStudio,1-May-11,5,"it's all about the cloud, it's the best thing, well not to mention actually buying CDs from Amazon is cheap and non drm locked"
Amazon,It works,Roninala,24-Nov-12,3,It is a app to download music and it worksIt is a app to download music and it works
Amazon,The most usefl app ever... hahahahah that was funny...,Heywood Jableaume,22-Jul-11,2,I hardly ever use it. Most of my music won't show up on it. Its problaby because of how it was ripped. Needs more codec support I guess (???).
Amazon,MP3,John,30-Mar-13,4,Haven't used it enough to give a full review. 1 2 3 4 5 6 7 8 9 10 11
Amazon,Music Music  and more Music!,kittylover,4-Jan-14,5,"This is a great app for my phone,mp3 player and tablet. If I don't want to sync to my music on my toys I can still hear them all thru cloud. I like buying singles alot better than the whole album cause sometimes I only want one song.. Downloading is fast. Another great amazon product. I love amazon! I never shop anywhere else cause it has everything and at wonderful prices. Just recently joined Amazon Prime and since I do alot of shopping with Amazon the money I have saved as already paid for my yearly membership. Come on people 2 day shipping at no cost! What could be better. Should also say that if you lose your music you can always go to your amazon music and download it for free!"
Amazon,Not US version.....,Me,31-Dec-11,1,This is UK only. Prices show in pounds an no cloud drive access. Worthless and cant uninstall. 18 19 2o words to post????!!!
Amazon,Great product but crashes a lot,Hutch,29-Jan-12,4,Love the amazon mp3 idea.  I put 12k of my mp3s into the cloud.  This software needs more work ..getting there though ...
Amazon,"It's great, but crashes constantly",flyerfier,4-May-12,3,It's very unstable on my motorola photon.. Requires me to restart the whole phone to get the app running again
Amazon,No longer great,Mi Wa,4-Oct-11,1,"Shame on amazon.  This app no longer shows the daily free mp3 on the main screen, nor can you search for it through the app!!!!  :-("
Amazon,Very Satisfied,Linda B,15-Jul-16,4,"I love how it works and the ease of use, however it doesn't have the variety I would like to see. I am pleased with the service overall and my husband recently became a prime member just for prime music. I love that I can use it on any computer/tablet that I can log into my Amazon account on without having to download anything. There is a smartphone/tablet app that I use because it takes me to straight to prime music without going in though my account. I have had other music programs in the past that I couldn't use at work because they required me to download a program to use on my work computer. That is not the case here and I really like that."
Amazon,great,Luigiyoshi,3-Jul-12,4,"The only thing I think it needs is a complete my album option to get five stars. Otherwise, great app."
Amazon,Frustrating!,Amazon Customer,5-Jul-14,1,"Love Amazon.  Absolutely love the new Prime Music.  But why oh why can I not access music in my digital music library from my HTC phone like I used to before this new app took over?  I shelled out $30 for the larger storage space and was enjoying it constantly until one day a bunch of my music was gone.  Even worse, songs I've since imported into my cloud library and songs I've purchased from Amazon on my pc are not accessible on my HTC via the new app.  Until this is fixed, Amazon has lost my digital download business.  So sad."
Amazon,Mp3,lthomas,9-Sep-12,5,I bought this in 2011 for my 13 year old son and he just loves it!!! We have had no problems.
Amazon,"Simple, Secure, & Safe",JJ,14-Feb-12,5,"Great idea. The set up and use of amazon's ""cloud"" was really easy. A little reading/research, a few clicks, and good to go.The MP3 ""downloader"" was even easier...Now I have access to my music collection from any internet link. I don't have to worry about transporting my CD's, or getting them scratched, stolen, or otherwise damaged/lost.I can download or stream over my laptop, smartphone, and still transfer to my MP3. My music collection is very easy to deal with now, and I have more options than ever. No more lost, stolen, or scratched CD's!! (YAY!!!)  =)"
Amazon,very good,Bruce S. Garlock,1-Apr-11,4,thinking of switching from iTunes now.  just needs a little eye candy and ui clean up :-) cloud option is very good.  thanks for the free storage.
Amazon,wonderful,Suki Anderson,30-Jan-12,5,"Very easy to use, no worrys, sound is great, lay out is good.  Easy to find songs and albums. Like the player and eq."
Amazon,change log?,G. G.,9-Apr-11,3,"Maybe it's just me, but I refuse to update if the developer will not take the time to write up a change log.what was fixed? what was added?"
Amazon,"Nice, but now broken",Wdeagle,3-Sep-11,3,"I really loved this app, but now it locks up my atrix, will use google music until they figure it out.... Please get it fixed"
Amazon,Music on the Phone Made Easy,soul4real,10-Dec-11,5,This is the best way to get all of your music on your smart phone without having to have a lot of memory. Great app.
Amazon,Can't get US version,Bliss Bignall,4-Dec-11,1,I have downloaded the MP3 player several times and only get the UK version.  No cloud access.  Anyone that can help?
Amazon,Overall pretty good. I love that I can stream albums ...,E. R.,23-Oct-14,4,"Overall pretty good. I love that I can stream albums from the Prime library. I'm not sure if there is a way to download them onto my phone and play them through the app that way, but it's not a big deal.Reason I gave it four stars is due to layout and navigation. I should be able to click on the artist's name from any song and see all albums/songs by that artist. Also, sometimes the buttons get stuck below the display area of my phone (3.5"" phone). I also see that it runs a bit sluggish (1 ghz phone).Again, pretty good app and I'm happy with it. Hopefully we'll see some improvements and make this a truly outstanding app/service."
Amazon,tuned in,Amazon Customer,17-Nov-11,5,"I've used it a few times, and it worked good.  Try it you'll like it.  Saves a lot of room on you're tablet."
Amazon,Moved on,PAJeff,31-Oct-11,3,I got away from this Amazon app and moved on to a generic app. Music Search and Download is what I use now.
Amazon,There is an error message even after I change the security functions on my phone they request but I'm not happy in doing,M. Renee,25-Oct-16,1,It wont load into my Droid Turbo 2. There is an error message even after I change the security functions on my phone they request that I'm not happy in doing. This is the WORST. I sent a report but no response.Not only can I not use it. I also don't have access to my paid library of music because I the old app that DID work is no longer available from what I've found. Thus Amazon owe me a couple hundred dollars in music. They should have left the old MP3 app available til they worked the bugs out. But like most large entities this days it's about the bottom line not the consumers needs.
Amazon,No more free song,Amazon Customer,9-Oct-11,1,Why did the daily free song disappear??? It use to be there. There is no reason to use this app then. 1 star.
Amazon,DOES NOT WORK,Donny Brassco,29-Jun-14,1,"No trace of this app on my kindle, tech support says to be patient - why should I be patient?  If something isn't ready, don't put it on your website or store shelves.  Bought a kindle fire just to use this app but it doesn't exist."
Amazon,Wth,Amazon Customer,11-Oct-11,2,What happend to the free song of the day ): Bring back and i'll add two stars. Everything else works well.
Amazon,love it,cat,16-Apr-14,4,Now I can have my music whereever I go without having to take along a separate mp player. my grandkids like it because it has their favorite music on there as well. You can play from the cloud or download to your mobile device.
Amazon,It's almost like they don't want you to use it,E. Nelson,3-Mar-15,1,"Oh, man...I was really hoping this would allow me to get rid of Spotify Premium and save some $$ each month. False. This app has one of the least user-friendly interfaces I've ever experienced. It's almost like they don't want you to use it...I'm really hoping they get this fixed, because it was a large part of why I renewed my Prime membership for another year."
Amazon,Doesn't work,Matt,25-Dec-16,1,Keeps on giving me an authentication error exception #117
Amazon,Keeps getting better,B. Shaw,26-Apr-11,4,"The last update makes this app an all in one player. Please add additional widgets, 4x2 would be perfect. Keep it up."
Amazon,The importing process from iTunes was no easy task and as I use it with my Samsung ...,JP Amznfan,15-May-15,3,The importing process from iTunes was no easy task and as I use it with my Samsung network speakers (purchased through Amazon) it is not smooth. I know it is Amazon music because the stream from network works fine while the stream from Amazon jumps and cuts off songs. For the price and nearly unlimited number of songs it gets 3 stars.
Amazon,Garbage! Will not install,John Kirk,28-Sep-16,1,"This crap will not install! Tried numerous times, read tons of reviews of others with the same problem.  Amazon tech can't get it to work either.  This app is junk and amazon prime delivery is terrible also, they're consistently late but they're late taking my hundred bucks. They blame it on the UPS, USPS AND OTHER CARRIERS.  ALL THIS IS AMAZONS MISMANAGEMENT!!!  Love to see Amazon bankrupt"
Amazon,A Must for Amazon Prime Subscribers,Jaxon,27-Oct-14,4,"This is app is a must if you have invested in Amazon Prime and want to make the most of the music resources available.  Works equally well on my Kindle, Nexus  7 tablet and Android phone (Galaxy S 5).  Having access to a relatively rich and varied library gives the user more personal control than streaming services.  The pre-selected  playlists are entertaining and the ability to create your own playlists is good.  I primarily take advantage of the music that is freely accessible through my Prime account.  I have not purchased any songs or albums.  The app, itself, is clean, straightforward and easy to use."
Amazon,"I really want to live this app, and I ss",Tamar Goldberg,21-Feb-12,2,"I rally want to love this app, and I did for the first couple of days - it has two odd the features I want in a music player: good lock screen and it remembers the last song that played even if it was closed for days.and then I tried the shuffle button on the songs list, it showed me 0 out of 0 songs and when I tried to get out of there it crashed. since I dint want to create a play list for shuffling over all my songs, this is more or less a deal breaker.I would also love to have the option of uploading songs to the cloudThis review is for the galaxy s2 on Sprint"
Amazon,Bug fix,Akki,18-Oct-11,1,Crashed at start up and now wouldnt open fix the bug. Got a froze and than black screen. Oh no
Amazon,"great app, great service",pc.pc,11-Oct-17,5,"really impressed for an early stage, post adopter app quality/function and enormous library all amazing, look forward to seeing what is next and how it competes against the newly merged rivals"
Amazon,Nice App,Jeremy M.,18-Jun-11,5,"Plenty of storage available for free. I  use it mostly for sharing access to my mp3s between multiple devices. Not sure how well the streaming works or how much bandwidth it consumes, but the are nice options to allow you to limit downloads while using cellular networks, which may keep you from getting an unpleasant data charge from your provider."
Amazon,Don't,Jason Ziegler,7-Jun-16,1,"Came to Amazon to download a single mp3 legally. Didn't get the song version right, cause the sample was too short to tell. Also I had to download an app to be able to listen and download song. Ridiculous! Already uninstalled!"
Amazon,This is why I enjoy metal. It's one of the few mediums left ...,Michele Anderson,25-Feb-15,1,"Where's the metal? It's all mainstream. I am constantly let down by Pandora and other so called music apps. I am a metal head who can truly recognize talent in any music I hear. This app is nothing but an extension of the over pampered, over rated, computer synthesized, failure of music today. This is why I enjoy metal. It's one of the few mediums left today that still has true heart. Sadly, even many of the hearts of this genera is selling out faster than American Idol can ruin the youth who watch and silently dream of this pop music crap."
Amazon,My music on my device!,August W McKenna,16-Dec-13,5,"I love that the music purchased from this app lets me choose what device I want to play it on.  Other e-music publishers, will only let you play their music on their devices.  However, I can purchase a song on my android, play it on my windows PC, and load it onto my iPod to listen to whenever I want.  Also, I am always able to stream the music (when data connected) from the Amazon Cloud.Keep it up Amazon, this is what purchasing all online media should be like!"
Amazon,Mostly great,J. White,15-Oct-14,4,"It's almost fabulous. I don't have an iPhone so I can't get my iTunes unless I'm at home. This app allow me to listen to my Amazon library while I'm out and about. My one star less is because there's no way (that I've found) to set music to a timer. I like to fall asleep to subliminal and binaural beat tracks sometimes, but I'll wake up hours later and have to turn it off because it just keeps playing. Otherwise, I'm enjoying my tunes :-)"
