prod,title,author,date,stars,comments
Spotify,Working Now,Kindle Customer,19-Oct-14,5,"Great App, but needs updated for the Fire HD 6 tablet. It won't install.Edit/Update: It is working now, thanks a million!"
Spotify,spotify,Joseph,30-Jun-15,5,Love it works great with none of the dropping I have had with other music.
Spotify,Love it!Ã°ÂŸÂ˜ÂÅÃ°ÂŸÂ˜Â_Ã°ÂŸÂ˜Â‡,FourTris46,4-Dec-14,5,"I love it! I used to have it on my phone, and I am so happy it is on the kindle! You can find literally any music!"
Spotify,awesome!,Maude Humphrey,18-Aug-14,5,"This app is awesome, which is why I was sad when I opened it today and it glitched! I cant save any music!!!!!!! Please fix it spotify!"
Spotify,Five Stars,Jesus Gonzalez,5-Feb-16,5,Best ever. What's Pandora?
Spotify,Incredible Selection,Gregory,12-Sep-15,5,"Whatever mood you're in, there's great music to listen to."
Spotify,amazing,KRIS M.,19-Oct-15,5,Bruh I literally have nothing to say it is amazing
Spotify,Four Stars,Shantel,28-Apr-16,4,Its cool
Spotify,Five Stars,Randy,6-Aug-15,5,Looks like it will handle what I need.  Looking at the pay option.
Spotify,Yes!,zoey,2-Mar-15,5,Spotify is so helpful. I like it a little better than Pandora...great variety of songs and artists
Spotify,awsome,Mitchell warner,13-Jan-15,5,I got this on my phone and I can make play lists for my exercise or relaxing I recommend this for everyone
Spotify,Markiplier,Nola vandusen,11-Mar-16,5,Space is so coooll
Spotify,Five Stars,Peaches,4-Feb-16,5,It good no problems so far
Spotify,Allome,Amazon Customer,27-Apr-16,5,I low it
Spotify,this S*** is awesome,shawn,6-Mar-16,5,This app is awesome
Spotify,Spotify is good,Amazon Customer,2-May-16,4,Is good
Spotify,Premium,Mooredy,2-Mar-16,4,I don't want to pay!
Spotify,i would totally recommend it to others,Jaslyn Hillery,3-Jun-15,5,"i luv spotify and i use it every day, i would totally recommend it to others :)"
Spotify,Amazing!!!,layci frost,27-Nov-14,5,I love this app!! It's easy to use and it lets me listen to all the music I want without having to download it all.
Spotify,love spotify,Shelley Farmer,27-Apr-16,5,love it.
Spotify,songs,jem,26-Feb-16,5,I love sotfiy so much
Spotify,beautifule,Edgar A Guzman Cruz,4-Apr-16,5,Is a good app
Spotify,wifi,country,29-Sep-15,5,Would be better if didn't need wifi but an awesome app
Spotify,spot on,Carol Robertson,15-Sep-15,5,Very easy to use. It provided a large selection of music.
Spotify,Probably better than all the other devices.,Nathan Cain,26-Sep-14,5,I've used Spotify on all the other devices and it seems the best on the Kindle. Good Quality and I swear there's less ad's! Lol
Spotify,A very good book.,KathyM,28-Feb-15,5,I liked it.  a sweet story... an easy read...I look forward to the next book by Carrie Anne Noble.
Spotify,Four Stars,Ida Blackman,7-Feb-16,4,I enjoy the music offered
Spotify,Excellent!! I love it!,Kay,26-Feb-15,5,This app is great! It has a bigger variety of songs than any other music app in the Amazon store. It has the songs that i like that iHeart radio doesn't have.
Spotify,Spotify!  Yes!,Sandybee,5-Aug-14,4,"I have enjoyed listening to spotify on my phone - Its not as user friendly as I would like, but maybe in time I will get more used to it."
Spotify,spotify,alex,21-Jan-15,5,Every time get in the app it closes out but besides that I love it and I think it is better then Pandora
Spotify,great app,Richard Jones,16-Jan-15,5,Free music is the best thing ever. Me being an extremely cheap consumer this is a very good thing for me.
Spotify,App changed my life.,Jose Jara MaliaÃ±o,26-Nov-15,5,This app changed the way my world worked.
Spotify,this is awesome,Eric Wagner,31-Mar-16,5,It is awesome
Spotify,Five Stars,Jessica P.,9-Mar-16,5,such a great item!
Spotify,perfect,kristin,5-Feb-15,5,"Never any problems, playlists are great, and it's super easy to use. Runs great on my kindle fire hd."
Spotify,a thing that everyone needs,Family's,20-Sep-14,4,I can't fine and the commercial but overall it's amazing it's better than Pandor I'm always getting new songs keep it up Spotify
Spotify,music is great,Ruth,5-Dec-15,5,So great music is good has every artist
Spotify,awesome app,Kindle Customer,27-Dec-15,5,Great app. Never had any problems.
Spotify,Five Stars,anasthasia emerick,23-Jan-16,5,Its just Great!! I love it!!
Spotify,Five Stars,bryan ngyen wilson,26-Mar-16,5,Love the music
Spotify,Four Stars,Ronald Chaney,13-Mar-16,4,Very good product
Spotify,Love!,kg121989,6-Feb-16,5,Best app for great music!
Spotify,amazing,Tiggersnips,15-Jan-15,5,Spotify is awsome u get any songs there is one thing though after 24 hours u can't skip what songs u want
Spotify,cool,S. Dahl,28-Feb-16,3,Awesome this Is cool
Spotify,Great App,Kent Millett,25-Nov-15,5,It easy to use and the options are Great.
Spotify,It's spotify,DrAwesome,3-Aug-14,5,It's spotify. With all the music and stuff. Come on. If you're getting the mobile app then im pretty sure you understand what spotify is.
Spotify,Five Stars,John Q. Baum,19-Feb-16,5,Best music  streaming.
Spotify,Best way to listen to music on the go!,Ashton Drzewicki-Collins,5-Feb-16,5,Perfection at it's finest
Spotify,follow me on instagram,Amazon Customer,3-Mar-16,5,@theweekendgirl1218
Spotify,Love,midnightsun032000,31-Dec-15,5,I use this app daily and love it.
Spotify,This Is one of The Best Apps I've ever got!,JS,14-Oct-14,5,"Can play All music for free, have tons of songs, unlike iTunes which is 1.29 per song!My whole family uses spotify :)"
Spotify,Ademar,Ademar,31-Dec-15,4,Very good. But it could be better
Spotify,easy to use,joshua childs,5-Oct-15,5,It's great and I want premium but I don't have money
Spotify,good,Beth Ann Zeller,10-Oct-15,4,I wish there weren't any suggested songs on mobile.
Spotify,Five Stars,Amazon Customer,19-Apr-16,5,Spot on !
Spotify,Nice app!,Betty Robinson,7-Aug-14,4,This is different from Pandora. You can save 1 song or a lot. You can customize this app for your own songs. I highly recommend this!!!!
Spotify,Better than Pandora,Robert Jamison,5-Oct-15,5,Customer service is everything..Spotify has it all !
Spotify,OMG! I love it!,Stephanie McAdoo,3-Feb-15,5,Being able to access so much is awesome! It took my husband and I a trip down memory lane! Priceless!
Spotify,great app,this game is great,26-Jan-16,5,Best way to listen to music
Spotify,super,Cristina,3-Apr-16,5,Plays the best #Lucifer lists
Spotify,I love it,Yorkie101,21-Sep-15,5,Spotify is a pretty cool app for people who like music.
Spotify,Four Stars,thepinkpistol,8-Jan-15,4,"Love the app, they seem to almost always suggest music that I like.  Just wish there were unlimited skips."
Spotify,most app,Patrick brown,16-Sep-15,5,I can't fault app or this service. What else can I say?.
Spotify,awesome,cool kid,17-Jan-16,5,This is an awesome music app!
Spotify,Four Stars,Alan Belsky,4-Feb-16,4,great service and product
Spotify,"REALLY like it, but...",Stormy,18-Nov-14,3,"I really like it...only problem I have with it, is when I make a playlist, I DON'T want to hear stuff I DIDN'T save!"
Spotify,I can only give this 5 stars,Lisa C.,17-Feb-16,5,I love it it's amazing
Spotify,My Favorite Music App,Musicnerd777,13-Jun-15,5,It's fun to customize your playlists and listen to a large variety of music.
Spotify,Amazing,JoAnn M. Byrn,18-Oct-15,5,This app is amazing it has all my favorite songs.
Spotify,Two Stars,mark,25-Sep-15,2,Can't download music. Wouldn't play the song i wanted.
Spotify,Five Stars,River monkey,22-Oct-15,5,"Love this app, just wish I could pay in advance."
Spotify,forget pandora,Michael D Miller,13-Feb-16,5,YES I LOVE IT MUST HAVE
Spotify,great app,Genuine Realist,26-Feb-16,5,Terrific app. Huge number of songs.
Spotify,I love it,Love RandMColeman,30-Jan-16,5,Loving it â™¥â™¥
Spotify,love!,Sarah Cleo,29-Dec-15,5,"Love it, well worth subscription!"
Spotify,amazing,Khadiya Ravenell,25-Jan-16,5,I love this app its amazing
Spotify,good,james,23-Mar-16,5,New more songs
Spotify,I love it,Amazon Customer,24-Sep-15,5,It is AWSOME:):):):):):):):):):):):):):):):):):):):):)
Spotify,amazing,Erin Erickson,20-Jan-16,5,I love this app so look much
Spotify,wasn't for me,Quiksilver2101,1-Apr-16,3,wasn't a fan
Spotify,sweet,this game really looks cool,20-Jan-16,5,It plays the best songs ever
Spotify,good,CNN,6-Jan-15,5,I love this because I can go palace and have .music and I think people should get this because and it cool
Spotify,Great,terrion,17-Dec-14,5,Love this that's all couldn't say anything bad about it the music choice are amazing can find what ever I want
Spotify,Designed Jus For Me,Teresa Logan-Brazwell,20-Mar-15,4,I like the fact that I can choose my musis according to my mood or what I am doing at moment.
Spotify,Three Stars,Amazon Customer,14-Mar-16,3,It's pretty nice
Spotify,Five Stars,Tracey,4-Mar-15,5,Best music app...better then Pandora.
Spotify,very good,Shea,8-Apr-16,5,Really cool
Spotify,I must study to learn to navigate Spotify,Sharonna,30-Jul-14,4,"There seems to be an excellent choice of music. I realized very soon that navigation is not intuitive, as I see it. I need to work on it."
Spotify,Five Stars,yudelka cabral,30-Jul-15,5,"Is a completed music sopot, when you can find every type of music."
Spotify,When you want a song,Nevis525,4-May-16,5,Great
Spotify,Cj banks,L.S.,1-Dec-15,5,"Great........And ......is,,.........._Ÿ†“"
Spotify,this app is awesome,teknickle,7-Oct-15,5,This a app is so cool you can get the newest music!
Spotify,"Spotify, where have you been?",Lorenzo Hill,13-Apr-15,5,I have now abandoned all other streaming music services.  Spotify is the service for me!
Spotify,Five Stars,Gabrielle C. Lopez,25-Apr-16,5,ÅÅove it
Spotify,Spotify enjoyment.,George H.,27-Feb-15,5,I have been enjoying Spotify very much. Hopefully it will continue to give me much more pleasure.
Spotify,very good,41 year old male,25-Jul-15,5,This app is awesome!! I love music so this app is for music lovers.
Spotify,Five Stars,DrJekyllMrHyde,18-Mar-16,5,Great music app
Spotify,Great app !,littlewing16_,5-Jan-15,5,"Can't find any faults in Spotify . Favorite music app - Great playlists too, for the moods . 2 thumbs up ."
Spotify,loved all spotify had to offer,Cat,30-Nov-14,5,"I really loved the content of Spotify. It was amazing, all the songs right at my fingertips. best music app ever."
Spotify,love it!,RylieGirl,11-Oct-15,5,Really good music app with all the music I love :3
Spotify,Five Stars,Eugenio Gomez Sainz Vega,17-May-16,5,Ok
Spotify,Two Stars,RRL,3-Nov-15,2,Not as easy to use as I hoped. Too confusing.
Spotify,Five Stars,Marian Bernstein,6-Feb-16,5,Could't live without it!
Spotify,Four Stars,vince d,21-Aug-15,4,Decent selection. Seeems to update with new tunes frequently.
Spotify,wow,girl with a twirl,20-Oct-14,5,You can use spotify for free and play any song at all I love spotify!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! It's my fave app ever
Spotify,Spotify is perfection,Jen Ollivierre,24-Aug-14,5,"Best decision I've ever made. Got rid of Pandora, Songza, all other music streaming apps basically, it's that convenient and awesome"
Spotify,awesome,awesome,4-Jan-15,5,It is very good and really works really well it has mostly ever song like how awesome is that like forreal
Spotify,great,Brooke Merchant,25-Dec-14,5,I love spotify soo much i spend all of my time on that app from morning to midnight jk but it is a great app
Spotify,Wow,benoit coulon,9-Jan-15,4,Now I could listen to Justin Bieber music and others. Great view. I just love it. _Ÿ_¶_Ÿ_¶_Ÿ_¶_Ÿ_¶_Ÿ_¶_Ÿ_µ_Ÿ_µ_Ÿ_µ_Ÿ_µ _Ÿ___Ÿ__
Spotify,amazeeeeeeeeeeballs,Heather Marino,31-Dec-15,5,Great amazing balls cool helpful
Spotify,... go to another(before it is over) I was very happy with it,Glenn S.,9-Nov-14,4,Soon as I figured how to get out of one song and go to another(before it is over) I was very happy with it....thanks.
Spotify,Amazing,Kiran Emmi,24-Jan-15,5,Even just having the free version gives you so much access to music it's amazing definitely recommend!
Spotify,best p!aylists,Amazon Customer,22-Dec-15,5,LOVE SPOTIFY for all my p!aylists!
Spotify,better than android version,Mauricio Roldan,4-Jan-16,5,Better than the android version
Spotify,love love love it!!,Shoni Jones,19-Dec-14,5,"My children love this, so i tried it...and love love it!! If you can remember the name, the song will be here"
Spotify,soooooo awesome,Carter Kasson,8-Dec-15,5,I love it_Ÿ˜Å_Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜Å_Ÿ˜„
Spotify,Spotify is a good app,Angela,19-Apr-16,5,Good app
Spotify,Love Spotify,Johnny Milum,19-Apr-16,5,Love it!
Spotify,robhiker50,Dr J E Robinson Jr,22-Feb-16,5,Fantastic music app!
Spotify,love it,JASM,7-Mar-16,5,It's really good.
Spotify,... not stand the commercial every two songs it's as bad as the radio but it does have every song,aprilredkisse,12-Feb-15,5,Can not stand the commercial every two songs it's as bad as the radio but it does have every song.
Spotify,upgrading problem,abookanight,13-Jun-15,4,Amazing app I wish I could upgrade to premium on the app using Amazon coins
Spotify,perfect.,AFabulousKilljoy,18-Oct-14,5,This app is perfect for wifi and only costs a tiny bit to go wifi less :) so much better than the app i was using before.
Spotify,nice,Logan,30-Dec-15,5,In only here so I won't be fined
Spotify,Good,ceederella,17-Feb-16,4,I like spotlight alot
Spotify,free trial?,amazing game,28-Oct-14,2,I never clicked summit on free trial because you have to pay as soon as its up WHAT THE FLIP IT WONT EVEN LET ME CANCLE
Spotify,Amazing,joseph mendoza,28-Aug-15,5,I love this! Seriously subscribe 10 a month is so worth it.
Spotify,Four Stars,mwcowin,27-Apr-16,4,Mudbug
Spotify,great,phat kat,21-Jan-16,5,I like it plays all my jams
Spotify,AMAZING!!!!!!,littleskittle,27-Sep-14,5,This app is really good it is perfect! Any album by any artist is on there and you can listen to any music whenever you want!
Spotify,works great,kevin z,13-Dec-14,5,"Love the app, and the music selection overall. Works great for me and highly recommend it to all music lovers."
Spotify,I love the access to all my music new and old,Vanessa Fitts,1-Mar-15,5,I love the access to all my music new and old. I can find all of the music I like with this App.
Spotify,great,Judith W.,7-Jan-16,5,It was amazing I love this app
Spotify,besy song app ever,true or false apps are horrible,7-Nov-14,5,If u want to listen to music that u don't have to buy then this is the app for u and u can find all Ur favorite songs
Spotify,just amazing,Jeremy smith,9-Nov-15,5,Amazing but I don't know how to get premium
Spotify,Awesome,John Franklin,1-Mar-16,5,AwesomeMusic
Spotify,i LOVE this app,Tommy  j Snell Jr,21-Aug-14,5,I like listening to minecraft music and here Spotify have it! DON'T MINE AT NIGHT!!! I love this minecraft parade of this song! :D I
Spotify,Five Stars,Kindle Customer,28-Feb-15,5,"Love Spotify!  Easy to use, great selection of available music.  Worth every bit of monthly fee."
Spotify,awsemommmmmmmeeeee,Jessie Najera,6-Jan-15,5,It's good for music and I get to listen to any music I want. So it's awessoommee.Really awesome.I love it
Spotify,Mark,Amazon Customer,26-Oct-15,5,Enjoy the easy access to all my favorite songs
Spotify,not good.,sarah,1-Mar-16,2,Lack of nice song.
Spotify,Nice!,thargor,21-Nov-14,5,"This is one of the best music apps I've ever used: It's simple, easy to use, and has most all of the songs I love!"
Spotify,bomb AF,R. Washington,5-Mar-15,4,"THIS APP IS A PARTY ANIMAL, A CHILL OUT SESSIONS SILENCE AND A MUSIC LOVERS DREAM.SPOTIFY!!!!!!"
Spotify,great app!,Amazon Customer,15-Dec-15,5,Love it a lot play it all the time!
Spotify,sp559009,Amazon Customer,6-Dec-15,5,Great for giving me the music I want.
Spotify,awesome,Marina Danes,13-Nov-15,5,Best part are the suggested mood playlists
Spotify,Five Stars,Amazon Customer,12-Apr-16,5,Excellent
Spotify,Omg love it!,Lily the princess of mysteries,6-Dec-14,5,You can pick a song and listen to it over and over again at any time! Can't getting any like this with Pandora!
Spotify,Wow,jeff,2-Feb-16,5,Best music app out there
Spotify,Five Stars,Mike,28-Dec-15,5,does not get better than spotify
Spotify,Five Stars,Frederick kimmey,30-Apr-16,5,Great
Spotify,BEST MUSIC APP EVER,A. Koncelik,13-Apr-15,5,Spotify is certainly the best music app. There is no flaws at all I can find. I LOVE IT
Spotify,inspiration music,Alicia Sperry,23-Sep-15,4,I think it's a great app except sometimes it glitches
Spotify,amazing,Kahyla Johnson,9-Sep-15,5,All I have to say is the it's a GREAT APP FOR MUSIC!!!!!
Spotify,... used for a couple of days but it seems great. Lots of good music,Amazon Customer,25-Sep-14,4,Have only used for a couple of days but it seems great. Lots of good music. Quick and easy to use. Very happy!Good job.
Spotify,Best music app,Love4dad,9-Dec-15,5,Spotify is my favorite music app yet
Spotify,love it!!,Kindle Customer,29-Oct-15,5,I don't know what I would do without spotify!
Spotify,Wonderful listening experience,rbear97,17-Sep-14,5,Great mix of  all music. User Friendly APP.
Spotify,It's not my cup of tea,Shane B,28-Feb-16,2,Didn't care for it
Spotify,great,alexi kalya wilson,30-Dec-14,5,This app is so good I love it I might just got to premium to have all my friends here all the music I like
Spotify,it's amazing,javier f benitez villatoro,22-Dec-15,5,It's amazing because it's amazing
Spotify,better than pandora though,Cherokee,10-Jul-15,3,glitchy. cant ever listen to what i want. better than pandora though.
Spotify,Great selection of music and cheap if you get premium,Lindsey Belin Savoie,4-Jan-15,5,Great selection of music and cheap if you get premium. Has music I couldnt even find om other music apps!
Spotify,_Ÿ’™_Ÿ’™_Ÿ’™_Ÿ’™_Ÿ’™,chanty2017,9-Jan-16,5,I legit need this app to live
Spotify,its perfect,Shawny,29-Nov-15,5,A++++ everything you need for music...
Spotify,great app! love it,Arestm,9-Jan-16,5,Its a great app for listening
Spotify,so awesome,MuscleMind,19-Oct-14,5,So awesome u can listen 2 anything u want and a week trail 4 listening to it without internet u should totally get I did
Spotify,Love it!!!!!!!!!!!!!!!,D. Revelle,3-Oct-14,4,Can't find anything at the moment that I don't like about it. Believe me though when I do I`ll be sure to let someone know.
Spotify,love spotify,Amazon Customer,31-Jan-16,5,Love it use all the time
Spotify,Love it.,Doreen Malonson,31-Jan-16,5,App for kindle. Love it.
Spotify,so awesome,awesome,28-Jan-15,5,This is an awesome app! I can listen to any song I want! This is an awesome app! I recommend it!! :)
Spotify,Love listening to our fave tunes,Leoli,8-Jan-15,5,"We all get so much pleasure out of this! Love listening to our fave tunes, as well as learning new ones."
Spotify,amazing songs,cheetah,21-Dec-15,5,I love this app and all the music
Spotify,spotify,Darrell Shanks,26-Jan-16,5,I absolutely love spotify
Spotify,good,This is the best app,27-Jul-15,4,It's good but u have to waitFor the update to go of line _Ÿ˜_
Spotify,#LOVEIT,richard pippin,19-Nov-15,5,All my music in one spot....get it...lol
Spotify,excellent,ann greenfield,11-Sep-15,5,Okay so spotify is an awesome app and you should get it
Spotify,Five Stars,Amazon Customer,9-Apr-16,5,I like it
Spotify,The best way to create the perfect playlist,serapheena,7-Dec-14,5,I enjoy my music by creating my own playlist and are amazed to find all the artists I am looking for each time
Spotify,good s***!!,Emoralez,7-Dec-15,5,Can't complain so far so good!!!! ;)
Spotify,must have,Ryan Casados,22-Apr-16,5,love i
Spotify,Wonderful music app.,Amazon Customer,5-Apr-17,5,I like being able to create play lists.  Also finding any songs I want to listen to.
Spotify,awesome,Amazon Customer,2-Jun-15,5,This is the best I can find anything I want.  Get this app you will love it.
Spotify,favorite radio app,Duane,2-Jan-16,5,I use this App all of the time
Spotify,spotyfy,kaisniper,19-Mar-16,5,It is so cool
Spotify,great,Gianmarco,20-Jan-16,5,It's cool asome incredible
Spotify,great,Elizabeth Arteaga,27-Nov-15,5,I love the app it's most than i belive
Spotify,Very pleasing,Israel Martinez,26-Oct-15,5,Best one yet better then the other music apps
Spotify,It's great. Kyle Harrison,Kyle Garrison,27-Aug-15,5,Every device I own has Spotify. It's great. Kyle Harrison.
Spotify,Five Stars,Amazon Customer,16-Feb-16,5,Spotify is the best!
Spotify,Pretty good,the best reviewer,5-Feb-15,4,Little bit laggy from time to time but very good app! Background playing is my favorite. Download.
Spotify,awesome!,Hi mom222,28-Dec-15,5,I get to play my music for free
Spotify,Great,Reed D.,9-Aug-14,5,All around a great music app to listen to your favorites and the hottest new songs out there. I personally love it because it's FREE.
Spotify,Five Stars,Kindle Customer,30-Jan-16,5,Enjoy the music selections
Spotify,love it,izzy,5-Dec-15,5,I use it every day and still love it
Spotify,nice!,stephen david,22-Mar-16,5,Really enjoy
Spotify,wow,Robert Gerard August Lauzon,10-Dec-15,5,This so much better than I _Ÿ’œ radio
Spotify,Five Stars,M. Brown,25-Oct-15,5,"Great Spotify app.  Easy to use, no problems."
Spotify,Best yet! I only use Spotify now and highly ...,Rebecca Gossett,15-Jul-15,5,Best yet!  I only use Spotify now and highly recomend it to others!
Spotify,cool online upgrade stupid,games apps,13-Jul-14,4,It worked for awhile but then you have to get the upgrade to be able to get it offline. That parts so stupid doesn't work offline anymore.
Spotify,spotify,MR.FReeze,13-Mar-16,5,I love spotify
Spotify,great,5stars,29-Oct-15,5,Great way to get music_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›_Ÿ˜›
Spotify,Amazing,Mrs. Adrian L. Feike,29-Nov-14,5,Omg I love this and I just wish they would add 5sos' very first album; somewhere new other than that I love it!
Spotify,bae,Lynn Throlson,22-Sep-15,5,"This is the best music app ever!!!!! Free,free,free."
Spotify,Five Stars,Felix Hyjek,16-May-15,5,I think it's one the best music apps I've ever had find old and new music alike
Spotify,Five Stars,Wanda Stella Manzueta Rojas,15-Oct-15,5,"This is great, I can listen my music anywhere!!"
Spotify,spotify,Kat424,8-Feb-15,5,Spotify is so swerve its got all of my favorite music I uhh I I I I I I ok ok in uhh B-) k v c.f.
Spotify,spontaneous,littlebro,27-Feb-16,5,Great buy premium
Spotify,awesome,Lorean,7-Aug-14,5,This app is so much better that I heart radio and although I have both apps I will use this app more #awesome #best music app ever!!!
Spotify,You stink,P.,26-Dec-15,5,I am kidding Spotify is awesome
Spotify,top notch!!!,Alyssa Foreman,17-Sep-15,5,This app is top notch and so much better than pandora
Spotify,love it,Mamalette8,31-Jan-16,5,Love it love it love it
Spotify,Our family loves Spotify.,John,1-Aug-14,5,"We enjoy the variety and availability of so many artists. Also, it is great that you can look up individual songs or albums with ease."
Spotify,disappointed,mlromero75,3-Dec-14,2,"It just stops playing after 2 songs.  Then i have to pass play again, however that doesn't always work either."
Spotify,Five Stars,Diana Walls,29-Mar-16,5,Excellent!
Spotify,Amazing organization!,Ellis,29-Mar-16,5,Love it!!!
Spotify,5 star,yanairy12,1-Sep-14,5,I love spotify it has all the songs i love in spanish and english even better than pandora you can actually skip around the song
Spotify,OpiniÃ_n sobre el producto,Amazon Customer,26-Jan-16,5,Simplemente excelente!!!
Spotify,Great music app!,Victor,1-Sep-14,5,I've tried many different music players and streaming services and this is the best available for Android or any other platform!
Spotify,Four Stars,Mirna Borrayo,10-Nov-15,4,I can play all the music with not problem
Spotify,Spotlight review,mj,13-Feb-16,5,Love it.  Great app.
Spotify,Great Music Selection,Karen S. Crist,8-Jun-15,5,I think this is a great music station. I listen to it on my I pod at work.
Spotify,Love my Spotify!,Paula K. Thompson,8-Jun-15,5,I love Spotify! Easy access to any and all music that I am trying to find!
Spotify,Music list,Amazon Customer,3-Dec-15,2,Couldn't remove selections from list
Spotify,fun but has some issues,Joshua Eads,12-Jan-15,5,After a month of having this it keeps longing me out every time I tried to get on they Ned to fix this
Spotify,Five Stars,Stephanie,2-Sep-15,5,Love Spotify. Easy to search and add songs to playlists.
Spotify,love this app,awesome game brought back memories of engineering school...,7-Dec-14,5,Love this app I was able to find artist that I was not able to find on other apps. I would recommend this app
Spotify,"Awesome app, I love it",Santiago Meza,7-Dec-14,5,"Awesome app, I love it,  you can have all the music around the world,  in many languages.# 1 music app."
Spotify,you will not be sorry,JWC72016,10-Mar-16,5,Life changing.
Spotify,best music app ever!,call of duty hero's is awesome!,29-Dec-15,5,This app beat Pandora bye far!
Spotify,Flawless!,Dwight Lambert,2-Dec-14,5,It's all in the heading...simply flawless! Just got a BlackBerry Passport and the audio is Awesome. Great Job.
Spotify,good app,chelsea,19-Sep-15,4,"I love that they have stations for every mood you could possibly have. That you can have playlists and saved songs and follow artists.  Don't even mind the million of ads or that unless you buy premium you can only skip 5 or 6 songs per half hour or whatever.It's awesome they have new albums the day they come out.What annoys the crap outta me is if I'm listening to my playlist, the constant interruption of 'suggested' songs.I'm listening to a playlist I created because I specifically want to hear those exact songs NOT random songs.But other than that I love the app."
Spotify,greatest music app,ryan turner,11-Oct-14,5,Best music app possible great songs and doesn't mess up could NOT be better I recommended it to everyone who loves music
Spotify,Pretty darn good app,Akborn,16-Feb-16,4,Pretty darn good :)
Spotify,Really Good!,Holly,18-May-15,5,"You can access any song that you would normally have to pay for, but for free!"
Spotify,good,eric,5-Mar-16,5,The App is good
Spotify,Excellent!,David Daniels,19-Sep-15,5,Comprehensive catalogue and fantastic sound quality.
Spotify,Five Stars,Kendra B Garrett,16-Jul-15,5,I love it bc I only listen to throwbacks and it has what I like...
Spotify,Four Stars,JoshuaDavid,14-Mar-16,4,Great variety
Spotify,best app,pgopdjohvlcucouc,7-Feb-16,5,Best app in the world
Spotify,Just awesome,LennySims,26-Dec-14,5,Defiantly worth the prescription. I'm finding stuff I didn't know existed all the time and I'm loving it!
Spotify,I'm always the one who has to put on the perfect song for six straight hours,Rodney Vangas,10-Nov-16,5,I'm 61 years old. I had a party in my barn. I'm always the one who has to put on the perfect song for six straight hours. Connected wifi and played 80s hits. There was 277 songs that I down loaded. No one complained all night. I could actually enjoy myself for once. Had a fire going and watched buckeyes dismantle Nebraska on ten foot screen.
Spotify,Its very good app,Ramesh Basina,22-Aug-15,5,I like this app so much and quality of sound is very good.
Spotify,Great app,Macario,6-Jan-16,5,The app.works as advertised.
Spotify,spotify,janet blanco,22-Mar-16,5,Awesome.app
Spotify,Makes I Tunes obsolete!,Amazon Customer,13-Mar-16,5,Love Spotify!
Spotify,smooth,Bear,28-Jan-16,5,Great music and comedy!
Spotify,Music you control!,William Allen,10-Jan-16,5,Better than Pandora for me.
Spotify,works,janunezs,15-Dec-14,4,"Works just as well as on my other devices. It's a good service, and at least they pay royalties to artists."
Spotify,Four Stars,W. A. Birdsong,13-Mar-16,4,Quit working?
Spotify,Amazing!,Yvette Kiyan,17-Mar-16,5,So much fun!
Spotify,Five Stars,Zusel Fernandez,20-Apr-16,5,Super
Spotify,awesome,Amazon shopper,14-Jan-16,5,I love this app!!!_Ÿ˜€_Ÿ˜€_Ÿ˜€_Ÿ˜€
Spotify,The Best App,Mr Dee,14-Jan-16,5,Great App To Play Music _Ÿ˜_
Spotify,Five Stars,Amazon Customer,4-Mar-16,5,Great music app
Spotify,great,Rmatts 2004,25-Oct-14,5,"I have it on a PC and finally on my kindle and I love it so much,and phish that I listen to spotify all the time!!!!!"
Spotify,Best app ever,BlazeCommander,2-Aug-15,5,This is the best app ever made in the history of ever!!!!!!!!!
Spotify,Four Stars,kurt toll,20-Jan-15,4,it's nice
Spotify,Its alright,LEGEND_3_24,1-Feb-16,4,Its OK could be better
Spotify,fun,RuthLopez,24-Jan-15,5,It's easy to use and you find every thing from when your sad to when you wan to party love this app
Spotify,I really like this music option,Vicki B.,19-Nov-14,5,I really like this music option!  I like how you can easily edit your playlists & browse all sorts of music too.
Spotify,Spotify is the best,luvmykindle,25-Nov-15,5,When is the best music apps out there
Spotify,Works,andrew,31-Dec-15,5,Does pretty much what I want.
Spotify,share with your friends,Vendell777,26-Dec-15,5,It is worth it believe me haha
Spotify,Five Stars,colleen williams,25-Mar-16,5,Nice range
Spotify,i sucks,brit,2-Sep-14,2,i cant get it to insall on my kindle fire like it will download then stop then make me install it again and have it not workml.
Spotify,awesome,sbsatx,14-Feb-16,5,Thanks for this app
Spotify,review,Janelle Green,21-Mar-16,5,Great music
Spotify,Good app,Ramonabeez,7-Feb-16,5,I have enjoyed this free app a lot.
Spotify,Five Stars,S.A. Radde,11-Nov-15,5,Very fun and entertaining - easy to use.
Spotify,Three Stars,Fun game!,14-Jul-15,3,"Very difficult to maneuver around to find songs you've saved, etc."
Spotify,Love this,Simone M.,5-Feb-16,5,Great genres of music
Spotify,I love this app i just wish i could play the ...,gabrielle,20-Feb-15,4,I love this app i just wish i could play the song i want instead of having to shuffle the songs
Spotify,lucy,Paola,16-Mar-16,5,the best app
