"Index","Product","Date","Stars","Review"
24698,"iHeartRadio",2013-05-24,5,"iheartradio Love have this. I can listen to all the channel I like when ever I want to listen to them."
24700,"iHeartRadio",2012-11-25,5,"I HEART RADIO I love the fact that I can pick up station around the country. I especially like KFI and KSTE NO much PORTABLE radio."
24712,"iHeartRadio",2013-02-03,5,"Love have it on the Station I want. I have a friend who have a Kindle and she have this app. I ask her about it after I get mine. I just love it."
24713,"iHeartRadio",2013-01-12,3,"not your music i like how it have a bunch of station but i don t like how it be a custom channel and it be someone else music"
24719,"iHeartRadio",2014-09-03,5,"yess I love this app"
24721,"iHeartRadio",2011-12-28,2,"okay need improvement the app need performance improvement. run a little slow on the kindle. firewould liike to see interface fit good. currently the button be stretch"
24723,"iHeartRadio",2012-10-04,1,"facebook facebook suck. translation app suck. its ridiculous that you need facebook for any app. get tune in radio. its a solid app"
24726,"iHeartRadio",2013-04-05,5,"Awesome Let you know what be local with out go on line to find it. Get this app if you do a lot of music."
24727,"iHeartRadio",2014-07-31,4,"Four star Love it many choice"
24730,"iHeartRadio",2014-10-14,4,"limit use it be okay"
24731,"iHeartRadio",2013-02-14,1,"impossible to download app I have be try for day to download this app and have have no luck in do so. I have finally give up."
24740,"iHeartRadio",2013-04-03,5,"Hot It be good. You can listen to your favorite radio station. That be why I love I heart radio station."
24746,"iHeartRadio",2014-09-26,4,"Four star Great app."
24752,"iHeartRadio",2012-10-20,3,"good untill its good but you need a face book and they only let you skip like 5songs witch suks alote thats only why you get 3 star"
24755,"iHeartRadio",2013-01-03,4,"NA"
24757,"iHeartRadio",2014-10-21,5,"Five star Great"
24758,"iHeartRadio",2014-09-02,5,"Five star Nice radio app"
24759,"iHeartRadio",2013-03-09,1,"take up too much space on my phone. I have to delete it because it take up way to much space on my phone. I will not be download this again."
24760,"iHeartRadio",2014-08-01,5,"Awesome! Currently I love it."
24762,"iHeartRadio",2014-08-17,3,"Three star Not too impress"
24764,"iHeartRadio",2014-08-11,5,"Five star i use it every day"
24767,"iHeartRadio",2014-07-09,5,"Five star Great on the Kindle Fire"
24770,"iHeartRadio",2012-01-04,4,"great app this app be just like a radio. but its much convenient and portable. now I can sell my old radio so I guess it also get me some extra cash. lov this app."
24771,"iHeartRadio",2014-11-04,3,"Three star eh"
24772,"iHeartRadio",2014-10-19,5,"Five star Great"
24773,"iHeartRadio",2014-09-06,5,"awesome love this app"
24776,"iHeartRadio",2014-07-30,5,"i heart radio I love country music"
24777,"iHeartRadio",2014-01-19,5,"Pretty Sweet good than Pandora I can tell you that much for sure."
24778,"iHeartRadio",2013-01-07,4,"Happy music Love the app now that I''ve work out the nuance. learn about some cool new band too. Would recommend it."
24781,"iHeartRadio",2014-08-04,5,"Five star SOMETHING DIFFERENT"
24792,"iHeartRadio",2012-12-27,5,"love it! love that I can listen to channel back in NV where I come from... I now live in the Iowa... just love iHeartRadio"
24794,"iHeartRadio",2012-07-09,5,"great music station iheartradio be great to listen to all type of music. I would definitely recommend. it to anyone who need music in the ear everyday."
24797,"iHeartRadio",2013-01-02,5,"iheartradio be so cool!!! I hear iheartradio be great but be not sure now I be. Love the oldie that be why I sign up Lovin it"
24800,"iHeartRadio",2014-07-09,1,"No thank Pandora be much good."
24802,"iHeartRadio",2014-10-19,5,"Five star Nice"
24805,"iHeartRadio",2013-02-28,3,"iHeartRadio I have really not have a opportunity to utilize this feature however I do plan to use it in the future"
24824,"iHeartRadio",2013-01-01,5,"nice it be aouwsome love this app it put me too sleep fast and give me good dream with puppy and unicorn! it be. aousome"
24826,"iHeartRadio",2012-11-17,5,"Music Whenever I Want iHeartRadio allow me to listen to whatever song or artist that I want. I especially like the custom radio function."
24832,"iHeartRadio",2014-07-02,5,"Five star LOVE LOVE LOVE IT!!!!"
24834,"iHeartRadio",2013-02-12,5,"For my kindle Love have this app available for use on my Kindle fire. User friendly and easy to read and it be free!"
24835,"iHeartRadio",2014-08-08,5,"Five star music to my ear"
24836,"iHeartRadio",2014-10-01,4,"Four star great!"
24837,"iHeartRadio",2014-10-22,3,"Three star okay"
24838,"iHeartRadio",2013-01-19,5,"Love it I love that I can get radio station from other area!!! This be a great app. Perfect for anywhere! Love it"
24840,"iHeartRadio",2012-10-29,5,"use email. you do not need Facebook. use your email to sign up. good playlist and free no ad radio. use it daily with no problem."
24841,"iHeartRadio",2013-01-18,5,"Neat app! Really cool to set up your own channel! Hope they do not charge late for it. Keep this type come free."
24850,"iHeartRadio",2014-08-10,5,"Great app Rockne good app"
24853,"iHeartRadio",2014-10-08,3,"Three star good"
24857,"iHeartRadio",2013-04-17,5,"Nice Radio I put this product on my Kindle. I do not listen to it much but when I do I enjoy it very much."
24867,"iHeartRadio",2014-07-27,5,"Five star love music always"
24868,"iHeartRadio",2013-01-17,5,"I heart radio I heart radio be amaze and you can listen to practically any music you can even think of listen to."
24869,"iHeartRadio",2012-05-19,5,"NA"
24874,"iHeartRadio",2012-11-23,5,"What take me so long I love I Heart. I get to enjoy station all over the country. I love the scan capability. What take me so long."
24876,"iHeartRadio",2014-08-20,4,"Four star Enless Music"
24879,"iHeartRadio",2013-03-26,5,"iheartradio be amaze I travel for my job a light! it be nice to be able to get my favorite station even out if state."
24881,"iHeartRadio",2013-01-26,5,"Great station I love this because they carry Elvis Duran and the Morning Show. Now I can listen to themat work."
24882,"iHeartRadio",2014-09-14,5,"like it love it"
24883,"iHeartRadio",2013-02-01,5,"It be great I love this new app I put it on my Kindle Fire so I can read and listen to music it be great Thank you"
24884,"iHeartRadio",2012-09-11,5,"Love Heart Radio This be a great free radio station. I can hear the music I want without the many ad a with Pandora. Love love love it."
24888,"iHeartRadio",2014-03-16,5,"One of my favorite internet radio app So far this be one of my favorite internet radio app. station may be choose by genre or location. I haven't have any problem connect or find radio station that we like. I think it be so nice to choose station anywhere in the you. S. and then class them a favorite once I find them"
24893,"iHeartRadio",2013-03-14,5,"convenient I find show that be no long on local radio. i. e. Dave Ramsay. I can listen when I have time."
24895,"iHeartRadio",2014-08-26,5,"amaze it be great"
24896,"iHeartRadio",2014-09-06,3,"Three star good app"
24899,"iHeartRadio",2013-01-13,5,"Music be my heart I love good music rather its Gospel or R and B It make you feel good inside and out I LOVE Music"
24905,"iHeartRadio",2013-04-09,5,"love I love this app for my kindle fire HD be able to listen to the music station I can create"
24906,"iHeartRadio",2014-07-18,5,"Five star Really great app."
24909,"iHeartRadio",2012-05-20,5,"good radio invent!!! this feel like I be in heaven with a radio app it do everything and its free whoever in vent this make the good thing ever!!!!!! happy"
24910,"iHeartRadio",2013-03-24,5,"love the variety. Love this. Love that you can build your own station and listen to all type of music. Keep it up."
24911,"iHeartRadio",2012-10-12,5,"heart radio iheartradio connect you to station all over the country; awesome! It have a variety of interest; talk and music..."
24913,"iHeartRadio",2012-10-27,5,"Excellent! It be a very worthwhile app to listen to your favorite station away from a radio. Try it you will surely love it!"
24916,"iHeartRadio",2014-09-02,5,"Five star Love it."
24917,"iHeartRadio",2014-07-15,4,"Four star Good to listen to"
24918,"iHeartRadio",2014-08-06,5,"Five star The good ever"
24920,"iHeartRadio",2014-08-27,5,"App Good App."
24922,"iHeartRadio",2014-09-17,5,"Five star Great"
24926,"iHeartRadio",2012-12-29,5,"Love this app Love have the ability to pick my style of music to listen to. My kid seem to like listen to it also."
24931,"iHeartRadio",2014-08-19,5,"So Awesome So Awesome"
24932,"iHeartRadio",2012-02-04,4,"sweet I love this app and all the station they have. what suck though I be go to use it on the road but you cant because it need wifi and it suck"
24937,"iHeartRadio",2012-10-19,5,"AWESOME I totally recommend this app for you! ONLY IF you HAVE FACEBOOK!!!! I personally love this app can not get any good!"
24950,"iHeartRadio",2013-01-21,5,"this be a great app I do not really have a opinion but this be a great app to use to hear music on if you want to hear music"
24960,"iHeartRadio",2012-04-15,5,"Love the music! Love Pandora but really like the option of listen to live radio from local station and other a good. iheartradio be awesome!"
24961,"iHeartRadio",2012-12-12,4,"Great App for listen radio. Easy to use. get my local station. have scan. I be already use on my pc now it work on my Kindle Fire."
24962,"iHeartRadio",2014-08-24,5,"Five star the good"
24963,"iHeartRadio",2014-08-29,5,"Five star Awesome"
24964,"iHeartRadio",2014-08-29,5,"Five star Perfect"
24966,"iHeartRadio",2014-06-29,5,"Five star Love this app!!!!!"
24975,"iHeartRadio",2014-08-12,5,"Five star Very Good"
24977,"iHeartRadio",2013-01-15,5,"excellent excellent app. i can listin to my favorite. program without static and it be easy to use i love it!!!!"
24978,"iHeartRadio",2013-02-28,5,"iHeartRadio be great! This be the first APP I try and I be very happy with it and the station it offer be great."
24979,"iHeartRadio",2013-04-11,5,"Great app I love this app. I be able to hear a local show from KY that I would not be able to hear."
24982,"iHeartRadio",2013-01-13,5,"Love it! allow me to listen to radio from all over and have relocate to a weak radio market this save me"
24991,"iHeartRadio",2014-08-17,5,"Five star Love it"
24995,"iHeartRadio",2012-10-22,5,"Great for the Kindle Fire I love take my favorite radio station along with me on my Kindle Fire. I can access it anywhere in the world."
24996,"iHeartRadio",2012-10-13,5,"awesome love the music the convience and style. it go with me wbere ever i go i leave it play all the time just about"
25000,"iHeartRadio",2014-07-12,1,"One Star Bad reception"
25005,"iHeartRadio",2013-01-23,5,"this be the good I really enjoy this app I wish I have this in my car insted of Sirius radio that I rarely listen to"
25006,"iHeartRadio",2014-07-26,4,"Four star great app."
25010,"iHeartRadio",2012-06-25,5,"love it happy it work great on my fire. wish there be easyer way to sort out 1artist. but that be why its call radio. i give it a big 5."
25014,"iHeartRadio",2014-08-19,3,"Three star Good."
25015,"iHeartRadio",2014-08-24,2,"Two star Fair"
25017,"iHeartRadio",2014-08-07,5,"Five star love it"
25022,"iHeartRadio",2014-07-03,5,"Five star load of fun!"
25036,"iHeartRadio",2012-06-11,5,"love this app! This app be so cool. it have all the music that I love and let me choose if I give it a thumb up or down! A must get app! happy"
25037,"iHeartRadio",2012-11-25,5,"LOVE it... This app be on both my android phone and tablet. I love it bcause now I be never without access to KLOVE."
25040,"iHeartRadio",2012-12-01,5,"Awesome For stream Music This be the 2 app I download for music. That first one be terrible! This one be by far good!"
25044,"iHeartRadio",2014-08-10,5,"Five star Music"
25046,"iHeartRadio",2013-02-18,5,"I heart I love the station that you can get on this and it be the music that you wish to listen to."
25048,"iHeartRadio",2014-07-07,2,"Two star do not like"
25049,"iHeartRadio",2012-12-19,5,"My good app I can listen to Dave Ramsey on my kindle! yes I also enjoy EWTN I be so grateful for this service"
25051,"iHeartRadio",2014-08-08,5,"Five star great"
25052,"iHeartRadio",2014-07-27,5,"Great App Awesome"
25053,"iHeartRadio",2014-08-07,4,"Four star Great"
25059,"iHeartRadio",2012-03-03,5,"awesome app! I can listen to any radio station in the country. I be currently rock to my old favorite station from 'back home '. Love this app!"
25064,"iHeartRadio",2012-05-25,5,"THIS be A awesome APP you SHOULD GET IT your able to listen to music while your play a game it be really really very relax its awesome you should really get it"
25065,"iHeartRadio",2014-08-18,5,"Five star okay"
25075,"iHeartRadio",2012-04-19,5,"great this app be great. i no long need to buy music i can just use this! its great how you can listen to any station in the country"
25077,"iHeartRadio",2012-06-01,3,"butamoma While listen the music cut in and out often. The music reel should be long. Otherwise I do like the ease of this app."
25083,"iHeartRadio",2013-01-09,5,"i Heart radio We love this i Heart radio. This be the good! Glad to listen to it. It have be great. Thank s"
25084,"iHeartRadio",2014-08-07,3,"Three star eh"
25087,"iHeartRadio",2012-04-24,5,"AWESOME!!! This be the good music app ever!!!!! It give you other song base on what you really like not random stuff like other app."
25088,"iHeartRadio",2013-06-10,5,"Outstanding I use it on the road and at home. I think it be great and I use it a lot"
25089,"iHeartRadio",2013-01-12,5,"love it it be very convenient you can find any kind of music you want pop or rock i love it personaly"
25091,"iHeartRadio",2012-08-02,5,"I love iHeartRadio Where i live i cannot get good reception on be channel. With iHeartRadio i can listen to my favorite talk show."
25094,"iHeartRadio",2013-03-08,4,"Love it I like this app mostly because I can use it at the gym and do not have to buy a iPod."
25098,"iHeartRadio",2012-03-01,5,"Love this app This be one of the much useful app I have; I use it all the time. it be always dependable and I haven't be disappoint even once."
25103,"iHeartRadio",2012-05-18,5,"Its just plain old great I love listen to it in the morning. I also love the fact that theirs contest and you can win ticket and other stuff."
25110,"iHeartRadio",2012-07-10,5,"NA"
25112,"iHeartRadio",2014-07-25,3,"Three star okay"
25113,"iHeartRadio",2012-12-28,5,"Great radio channel Have only have it a short time. It seem great. I like the fact that I can choose my channel."
25116,"iHeartRadio",2012-12-02,5,"you guy r soo stupid I love this app the only thing it that it have to have enternet solo and I do not have facbok so lol"
25117,"iHeartRadio",2012-01-07,2,"allialrn It be not User friendly to me. I try to delete a radio station and have a hard time do it. So I just delete it off my Kindle Fire."
25125,"iHeartRadio",2012-10-04,1,"do not work in my area i download this app to be able to listen to my local station and can not get my local station on it."
25130,"iHeartRadio",2012-12-31,5,"great I love it I can listen to all the radio station but I need wifi but it be worth all of it."
25135,"iHeartRadio",2013-08-15,5,"GREAT APP Great app for Radio lover. You will enjoy this app and enjoy the choice you have. One of my favorite! I love this app."
25136,"iHeartRadio",2012-02-14,2,"be awesome.... be awesome until I find out it need facebook to do everything save station and a bunch of other thing GOOD UNTIL FACEBOOK"
25142,"iHeartRadio",2012-06-24,5,"great app this be so easy to use and play great music base on your choice. it also learn from what you like or dislike"
25144,"iHeartRadio",2012-07-11,5,"love it I love this app. I use it every morning when I get ready for the day. so much good than the radio. no commercial"
25145,"iHeartRadio",2012-11-25,5,"love I just love this on my kindle fire they play the good music thaI love to listen to some time"
25147,"iHeartRadio",2014-06-22,5,"Five star In love"
25150,"iHeartRadio",2012-07-05,5,"Absolutely Awesome! I totally recommend this app and suggest you to download it. I use it all the time and I think its amaze wink"
25153,"iHeartRadio",2012-07-21,5,"awesome this be thebest app ever i love it so much i request it to all my friendsthey say they would try it out"
25158,"iHeartRadio",2012-04-18,5,"shayla and daddy and mommy I like this app so much but I cant install it me and my daddy tire to work on it but it wont work soliloquy you know"
25161,"iHeartRadio",2012-04-22,2,"need to be update. use to work but now it do not. say there be a update but when you click update the app store say its up to date."
25168,"iHeartRadio",2012-04-30,5,"radio iheartradio be totally da bomb! I love da fact dat i can listen 2 all da different music station especially wgci."
25169,"iHeartRadio",2012-01-28,5,"blar!!!!!!!!! that mean fantastic I love it true you need a face book account to mal your own station but other than that you can listen to your favorite station"
25178,"iHeartRadio",2012-07-13,5,"Heartfelt love so many station and variety of music mostly the old song thank so much for make it free for us"
25180,"iHeartRadio",2012-06-21,5,"good worth it it be awesome to hear music and news from other part of the country and from place where you once live."
25182,"iHeartRadio",2017-02-04,5,"So far so good Just install it but so far it work perfectly. I especially love how you can make station for your favorite artist."
25187,"iHeartRadio",2011-12-30,5,"Great App! No trouble at all with this app great variety local station immediately pick up. download on Kin Fire and I phone"
25190,"iHeartRadio",2012-05-05,5,"you do not need facebook you do not need facebook to access this app it be only optional. otherwise you use your email to sign up...."
25192,"iHeartRadio",2014-07-15,5,"Five star Love."
25193,"iHeartRadio",2012-09-13,5,"awesome this app be awesome you should all get it I give it two thumb up this app really do work"
25194,"iHeartRadio",2012-08-02,5,"very nice When you want to findjust the right tune just for you it be very easy to find and start enjoy"
25198,"iHeartRadio",2012-02-18,5,"Awesome! I love this app in my opinion it be good than Pandora! You can choose live radio station and create your own!"
25199,"iHeartRadio",2012-04-18,5,"NA"
25205,"iHeartRadio",2012-11-10,4,"Great app I love this app. It have just what I need when I need it. It be truly a great app."
25206,"iHeartRadio",2013-08-11,5,"veryhappy Love sport and I now can listen every where I go and can list my favorite station with ease and I time save"
25209,"iHeartRadio",2012-05-27,5,"love this be such a awesome app I love it soooooooo muuuuuch that it have to get a five star rate"
25216,"iHeartRadio",2012-01-13,5,"It rock this app be the good you can pic what ever station you want include make your own station happy kindle fire:"
25217,"iHeartRadio",2012-02-28,5,"awesome it be. the good thing ever. this. app be choose to be the good radio ever. who ever do not like have problem"
25224,"iHeartRadio",2012-01-01,5,"great radio I love this app. there be so many station to choose from and you do not have to waste time download song."
25226,"iHeartRadio",2012-03-14,5,"awesome I think it be awesome. exsaly that be free. and ism list to it right now. I love it. I just love it."
25231,"iHeartRadio",2017-09-14,5,"Awesome App Many station around the country to choose from. Awesome app!"
25238,"iHeartRadio",2013-12-09,5,"good app ever! I love this app so much! I think it be good than pandora I still use it and love it because it play much of the song I love with little ad and you can choose between Facebook or email. You do not need them either! I use it on my kindle fire and its awesome! I seriously think If you love music you would get this free cool app."
25239,"iHeartRadio",2012-02-22,5,"Great app I can listen to all of my favorite music. I love this app. I highly recommend this app. It be great."
25248,"iHeartRadio",2011-12-30,5,"amaze good app ever I be always listen to this with my bud: amaze yo yo yo yo yo yo yo sup peep"
25249,"iHeartRadio",2012-03-02,5,"great app never have a problem from this app. great selection.... a a a a a a a a a a a a a a a a a"
25258,"iHeartRadio",2012-01-06,5,"love iheartradio!! this be a great app for the kindle fire. I love it! I have never have any issue with it."
25259,"iHeartRadio",2012-10-06,2,"NA"
25260,"iHeartRadio",2014-09-22,2,"way good than a mp player I can enter a song from when in high school and find it mostly. My complaint be if I enter Charlie Daniels still in Saigon this song should come first on play list. My like be vast from country to rap to heavy metal. This be good than try to find music I like on the radio in the near southern border of michigan. No static on song. No pay three dollar for a song. They need to add song from movie. I rate this two and a half star. They make it learn my diverse taste and make it with the little adjust I will rate four or five star today first day so may improve a I select music."
25261,"iHeartRadio",2016-08-04,5,"little cormecials Soo far be love it little iteration I be with Pandora's for a big while the only thing I use too get frustrate with the iteration here I do not get that also you guy do not play the same song over and over!"
25262,"iHeartRadio",2014-05-08,4,"Creative entertainment Great selection of music! Particular when do tedious work... add a timer and sleep or awake to iheartradio program of choice. much important easy to use always like to leave room for improvement 41 / 2 star."
25264,"iHeartRadio",2012-05-27,5,"xhjvxdef ff g j t h have j rfh gdg. cf have. ggsb have. v. f j f gdt fudge duct"
25267,"iHeartRadio",2016-09-26,3,"not work on kindle Cannot listen to it on my kindle fire?? be there a update it fix??"
25268,"iHeartRadio",2016-09-26,1,"NA"
25269,"iHeartRadio",2016-08-22,3,"NOT THE great APP Cannot say I be real happy with iheartradio app. It be not easy to use and search be a pain. The desktop version be terrible. I be okay with the mobile version. But seriously need user interface improvement... a lot! For example when I search for Bossa Nova music.... I get ton of stuff I do not care to listen to and not the right genre."
25272,"iHeartRadio",2014-01-02,1,"do not work on new kindle fire HD load this app accidentally tap on a station then not able to select station. do not even play the station select. Try to open app and it just flash for 1 / 4 sec and disappear. delete app."
25275,"iHeartRadio",2014-02-21,5,"I love this app! I heart radio be a awesome app. You can listen to live radio a good a create your own station like Pandora. It feature a sleep timer if you like to listen to music before bed and a alarm to wake up to. However if you be like me the music be not enough to wake me up. You do not even have to be in the app to listen to the music. It be also good for find new station. It be completely free and it be not require to sign in. If you love music a much a I do you should get this app."
25276,"iHeartRadio",2014-02-10,5,"wonderful I love this app it be great and have all my favorite. I can listen to 80's hit country anything I want. And unlike Pandora no commercial unless it be live radio lol and you pick what you like."
25279,"iHeartRadio",2016-10-07,1,"usless to me will not play on my kindle fire."
25285,"iHeartRadio",2017-05-10,2,"Would not connect half the time select station outside of my market area and it just sit there and spin but do not connect. I will try again but Amazon music be good."
25288,"iHeartRadio",2013-09-28,5,"NA"
25291,"iHeartRadio",2012-07-30,4,"mess up it be work fine then all of a sudden it just start say load and it would sit like that for like a hour then it would bring up my option to delete something or look at lyric or bio so I uninstalled it"
25292,"iHeartRadio",2016-05-21,1,"NA"
25294,"iHeartRadio",2014-07-05,5,"Love love love! love I LOVE iHeartRadio! it be so much good pandora do not have any ad that interrupt your music play like pandora. When you create your own playlist and you like certain song it start to play song much like it and not random stuff. Plus you can listen to the radio or like I say before create your own playlist that have no commercial! it be so great and convenient. I suggest you to GET THIS APP. thank for read much appreciate. happy Enjoy your jammin'!"
25295,"iHeartRadio",2013-09-29,4,"NA"
25299,"iHeartRadio",2016-09-27,1,"use to work it be break delete and reload over three time. The only thing that play be podcasts. Same problem on my cell."
25300,"iHeartRadio",2015-04-12,1,"app will not open I try download again and again will not open no matter how many time I download I get pandora now it be good and it work. Plus i heart radio glitches to much. Plus my station want load I try and try do not download if you do it work at the begin but then it mess up and do not load and if it do your station will not load."
25303,"iHeartRadio",2014-06-20,5,"Music to my ear I love it I use it on my kindle and play music while I be at work. keep me go and my day go by fast I have access to my favorite station when ever I want!"
25309,"iHeartRadio",2015-02-24,1,"suck They upgrade iHeartRadio and it suck! The new version be bad than the old version. They should have just stick with the old version. The new one always pause then say the application be not respond then ask you to force close the application. But whatever I be not tell you what to do. Choice be yours."
25313,"iHeartRadio",2013-03-13,5,"I Heart IHeartRadio I listen to this app everyday. I have it both on my android phone and my Kindle Fire. I love be able to listen to much of the local station out of the car while I be wait for a appointment or grocery shop. I also listen to a few national station a good. it be also nice to be able to listen to your local station while on vacation away from home."
25314,"iHeartRadio",2012-06-10,5,"awesome! to all you stupid people who do not know how to read you do not have to have a facebook account for this app its say you can create a account through facebook OR your email. so if you do not have a facebook account you can still use this app. I love it so much because you can listen to any radio station you want anywhere in the world you be.. its ammaazziinnggg!"
25316,"iHeartRadio",2012-12-21,1,"If I live in New York City... Every channel I try to pick just keep take me back to New York City area station. I do not live anywhere near NYC and want some of the station near to my location that I can not pick up over the airwave. Not at all user friendly from what I can tell so I delete it. I do not have time for app that do not work the way I want them to work."
25317,"iHeartRadio",2014-11-17,1,"never People lie to me say I can use this app without sing in to Facebook or email good I try and all I can get to work be 2 radio station I do not like either so I delete the app. I get much good with Pandora even with commercial. This app suck make you have to sing up for music I do not even like."
25320,"iHeartRadio",2017-03-25,5,"Awesome Awesome music that you choose to listen too. You listen to your your favorite.."
25321,"iHeartRadio",2015-03-11,5,"Awesome! work great on my amazon fire! Love all the station you can set up so Dar it be good than Pandora!"
25323,"iHeartRadio",2016-10-03,1,"Can someone help me? I be try to connect my Alexa with iheartradio but I do not know how."
25324,"iHeartRadio",2016-09-29,4,"... buffer a lot but after it stop it be great I be on a Kindle Fire and it be buffer a lot but after it stop it be great"
25327,"iHeartRadio",2014-01-08,1,"break snooze on the alarm Snooze button do not work. make me late for work a few time before i realize it be not a glitch.... it just do not work"
25333,"iHeartRadio",2017-06-28,5,"Love it! All of the music I love. Such a wide verity of music."
25335,"iHeartRadio",2012-05-01,5,"NO Facebook be require! You do NOT need a Facebook log in to use this app. When you first log in you can click on Maybe late at the bottom of the screen and it will take you directly into the app. So quit hate on Facebook to make people think this app be a waste of their time. This be a AWESOME app! Download if you enjoy radio."
25341,"iHeartRadio",2012-08-23,2,"What happen to it? at first I love it but now I hat it because I can create new station and I try everything to fix it but I wont work! it always say oops we do not have enough song to make a station or what ever so now I have to listen to station i create a while ago and I want different one now I cant even listen to radio station that I haven't already play"
25344,"iHeartRadio",2012-09-06,5,"iHeartRadio be the Bomb I have become one of iHeartRadio's big fan. I get a opportunity to listen not only to my local station during the day but I have have the opportunity to listen to major station in Chicago NYC and Washington DC a good. I love the variety that this application provide and I can even listen on my Kindle Fire and my phone. I highly recommend this app."
25346,"iHeartRadio",2012-07-10,1,"NA"
25348,"iHeartRadio",2012-05-30,1,"confuse?? i just get this app and think it be gonna be really great but the song be only play in slow motion. I be confuse on how to fix it unless its my device act up so any idea on wat i can do to fix this problem or ill just delete the app......: /"
25349,"iHeartRadio",2011-12-09,5,"Hearting the radio?? Great app. If you really want to listen to your favorite station and your in kuwait then this be a superb time killer and home sick remedier. Enjoy this!!"
25350,"iHeartRadio",2013-02-21,5,"LOVE IHEARTRADIO love the i heart radio app. music be great. I have this app on my kindle and enjoy listen to music while at work perfer this app compare to other music app i have use in the past."
25352,"iHeartRadio",2012-06-11,5,"I Heart Radio a a former radio DJ for many year I enjoy listen and sample station around the country. I Heart Radio on my Kindle Fire which I love allow me to do that. If you like to listen and read or play word with friend at the same time I Heart Radio be a must have. Bob Stafford"
25353,"iHeartRadio",2017-01-08,5,"satisfy it be about time I find a music app that really work and really satisfy. No kid I be a vinyl collector and song writer and this app do the trick. Muchas Gracias. Spaceba. Domo Arigato Gozimus. Danke. Graci. Blagodaria. Kob Kune Krahp. Shea Shae."
25356,"iHeartRadio",2017-09-10,1,"One Star app do not work."
25357,"iHeartRadio",2016-03-04,5,"love iheartradio I get to listen to all my favorite artist its really cool I love iheartradio"
25365,"iHeartRadio",2017-05-25,5,"WOW!!! Thank you!"
25367,"iHeartRadio",2012-07-30,2,"I love radio app I get the app for free but since it do not load all the time I think I waisted my money...."
25376,"iHeartRadio",2012-03-06,5,"you do not need to have facebook!!!!! I use it with out facebook you just have to use email.. and if you do not have email that be just sad...."
25379,"iHeartRadio",2017-08-15,5,"Five star nice"
25380,"iHeartRadio",2013-08-11,3,"can not figure out how to get this to do what I want This app do let me have my primary talk format but no other. I be sure there be a way to get there but I do not know what it be. It want to connect through my faceboook which I will not allow so that may be why it do not work a I think it should."
25381,"iHeartRadio",2016-10-05,4,"Four star okay"
25382,"iHeartRadio",2017-09-12,5,"Great app! This app work great!"
25384,"iHeartRadio",2014-02-22,1,"NA"
25393,"iHeartRadio",2014-12-05,5,"Remarkable I would recommend this app for any music lover. Everyone's life need a soundtrack make sure yours fit!"
25398,"iHeartRadio",2012-08-05,5,"do not forget your password This be a great app! You can listen to the top station in the country and even create your own. I like it until I have to sign in one day and I can not remember my password to my email address. Always remember your email password!"
25401,"iHeartRadio",2013-08-19,5,"iheartradio I can listen to music on my phone computer or kindle fire. That be what like about this product. I like that I can choose the station I want to listen to."
25402,"iHeartRadio",2013-08-15,3,"JUST okay much radio app be just okay. This be good than many but still do not allow real flexibility. If one can be design with the good feature of many like CNN ESPN FOX sport HLN etc it would be worth pay for it."
25405,"iHeartRadio",2017-08-09,4,"Good app! This be one of the good music app. It make great recommendation base on your like. The pay version be a little spendy but also very good."
25408,"iHeartRadio",2013-09-02,4,"Music to Your ear iHeartRadio be a great app. The only problem I have with it be that it tend to crash. It have a variety of different station that you can listen to each of which have a array of different genre and song. Overall I be satisfy with it and give it my recommendation."
25409,"iHeartRadio",2014-01-07,4,"iHeartRadio This be a very refresh version from Pandora. I love the fact that you can select the station base on the state you be in and listen to music that be commercial free. All my favorite artist by category or station. thank for give us option outside of Pandora."
25413,"iHeartRadio",2017-03-14,5,"good app ever This be the good music appu have ever use I be so happy I download ed this app"
25415,"iHeartRadio",2017-08-27,4,"good music app Good music station"
25417,"iHeartRadio",2016-06-30,3,"I do not post review on app and game or product... I do not post review on app and game or product I buy a gift or purchase for some one else."
25419,"iHeartRadio",2012-06-18,1,"suck you need facebook for this app. I be a bout to get it untill I read the review and see that you need face book. I do not have face book and be not about to get one for this app. you should not either."
25422,"iHeartRadio",2013-10-31,2,"need work... I have this app on my kindle for a while but it be somehow delete. After I re install it it have some problem. I can log in just fine but whenever I press the menu bar to choose a station the app would say that it be not respond and close."
25424,"iHeartRadio",2014-03-02,1,"iheartradio THIS APP be delete LONG LONG AGO AND I CANNOT RECALL THE REASON. much PROBABLY THE REASON be THAT IT want ME TO GO ONTO THE INTERNET OR BUY SOMETHING OR GO ONTO FACEBOOK OR....... WHATEVER. WHATEVER THE REASON IT be NOT WHAT I want."
25432,"iHeartRadio",2012-07-29,5,"Love It I love this app... I use it every time I want to tune people out lol... the good part I get to hear music from all over because the music in Atlanta just be not the good at all smh"
25433,"iHeartRadio",2011-12-29,5,"love it its awesome you can listen to like anything and you pep who r complaing cause you do not have a facebook account. its fine I mean if your that mad that you have to get one just delete the app or get a facebook."
25434,"iHeartRadio",2014-05-02,3,"It work What can I say? I need a app to listen to radio on my Kindle and this one fit the bill. So far it have work good with minimum drop signal."
25435,"iHeartRadio",2015-02-06,5,"yayy 5 star I can listen to radio station in my house my station have static but with this app I can listen to them without static!"
